Direction,Title,Filename,Size_GB,Quality_Score,Reason
Ali → Chris,incoming kitsune mkv,Incoming (2024) {imdb-tt21284218} - [NF][WEBDL-1080p][EAC3 5.1][x264]-Kitsune.mkv,3.39,0,Only Ali has this file
Ali → Chris,one hour photo decibel mkv,One Hour Photo (2002) {imdb-tt0265459} [Bluray-1080p][DTS 5.1][x264]-decibeL.mkv,12.67,0,Only Ali has this file
Ali → Chris,space cowboys ctrlhd mkv,Space Cowboys (2000) {imdb-tt0186566} [Bluray-1080p][AC3 5.1][x264]-CtrlHD.mkv,10.13,0,Only Ali has this file
Ali → Chris,scary movie 3 coffee mkv,Scary Movie 3 (2003) {imdb-tt0306047} - {edition-Unrated} [Bluray-1080p][EAC3 5.1][x264]-coffee.mkv,10.06,0,Only Ali has this file
Ali → Chris,lilo and stitch solar mkv,Lilo and Stitch (2002) {imdb-tt0275847} [Bluray-1080p][DV HDR10][EAC3 7.1][x265]-SoLaR.mkv,7.00,0,Only Ali has this file
Ali → Chris,her story zorosenpai mkv,Her Story (2024) {imdb-tt31807233} [Bluray-1080p][EAC3 5.1][x264]-ZoroSenpai.mkv,13.07,0,Only Ali has this file
Ali → Chris,untold johnny football hone mkv,Untold Johnny Football (2023) {imdb-tt21805958} [NF][WEBDL-1080p][DV HDR10][EAC3 5.1][h265]-HONE.mkv,1.87,0,Only Ali has this file
Ali → Chris,downfall the case against boeing p nf ddp5 1 flux mkv,Downfall.The.Case.Against.Boeing.2022.1080p.NF.WEB-DL.DDP5.1.H.264-FLUX.mkv,3.18,0,Only Ali has this file
Ali → Chris,red sparrow tdd mkv,Red Sparrow (2018) {imdb-tt2873282} [Bluray-1080p][DTS-ES 5.1][x264]-TDD.mkv,15.57,0,Only Ali has this file
Ali → Chris,moviepass moviecrash flux mkv,MoviePass MovieCrash (2024) {imdb-tt14257662} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,4.98,0,Only Ali has this file
Ali → Chris,the fire inside kitsune mkv,The Fire Inside (2024) {imdb-tt6133444} [AMZN][WEBRip-1080p][EAC3 5.1][h264]-Kitsune.mkv,7.47,0,Only Ali has this file
Ali → Chris,in a world ebp mkv,In a World. (2013) {imdb-tt2294677} [Bluray-1080p][AC3 5.1][x264]-EbP.mkv,9.72,0,Only Ali has this file
Ali → Chris,petes dragon don mkv,Petes Dragon (2016) {imdb-tt2788732} [Bluray-1080p][DTS 5.1][x264]-DON.mkv,8.76,0,Only Ali has this file
Ali → Chris,city island limited p cinefile mkv,City.Island.2009.LiMiTED.1080p.BluRay.x264-CiNEFiLE.mkv,7.95,0,Only Ali has this file
Ali → Chris,non stop p ebp mkv,Non-Stop 2014 1080p BluRay DTS x264-EbP.mkv,16.54,0,Only Ali has this file
Ali → Chris,back to the future part ii don mkv,Back to the Future Part II (1989) {imdb-tt0096874} [Bluray-1080p Proper][DV HDR10Plus][FLAC 2.0][x265]-DON.mkv,18.24,0,Only Ali has this file
Ali → Chris,yes man p don mkv,Yes Man 2008 1080p BluRay DTS x264-DON.mkv,8.73,0,Only Ali has this file
Ali → Chris,buddy games pirates mkv,Buddy Games (2019) {imdb-tt7070818} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-PiRaTeS.mkv,4.19,0,Only Ali has this file
Ali → Chris,tenacious d in the pick of destiny solar mkv,Tenacious D in The Pick of Destiny (2006) {imdb-tt0365830} [Bluray-1080p][EAC3 5.1][x264]-SoLaR.mkv,16.95,0,Only Ali has this file
Ali → Chris,rbg p cinefile mkv,RBG.2018.1080p.BluRay.x264-CiNEFiLE.mkv,6.56,0,Only Ali has this file
Ali → Chris,the eternal memory flux mkv,The Eternal Memory (2023) {imdb-tt24082488} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,5.08,0,Only Ali has this file
Ali → Chris,the bad guys a very bad holiday kitsune mkv,The Bad Guys A Very Bad Holiday (2023) {imdb-tt28863512} [NF][WEBDL-1080p][EAC3 5.1][x264]-Kitsune.mkv,0.94,0,Only Ali has this file
Ali → Chris,the suicide squad sm737 mkv,The Suicide Squad (2021) {imdb-tt6334354} [Bluray-1080p][DV HDR10Plus][EAC3 Atmos 5.1][x265]-SM737.mkv,7.40,0,Only Ali has this file
Ali → Chris,all about eve p flac1 0 pter mkv,All.About.Eve.1950.1080p.Bluray.FLAC1.0.x264-PTer.mkv,20.87,0,Only Ali has this file
Ali → Chris,prizefighter the life of jem belcher nordic p ma 5 1 twa mkv,Prizefighter.The.Life.of.Jem.Belcher.2022.NORDiC.1080p.BluRay.x264.DTS-HD.MA.5.1-TWA.mkv,12.13,0,Only Ali has this file
Ali → Chris,lou p nf ddp5 1 cmrg mkv,Lou.2022.1080p.NF.WEB-DL.DDP5.1.Atmos.DV.HEVC-CMRG.mkv,3.81,0,Only Ali has this file
Ali → Chris,steve kitsune mkv,Steve (2025) {imdb-tt32985279} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-Kitsune.mkv,5.31,0,Only Ali has this file
Ali → Chris,captain underpants the first epic movie viethd mkv,Captain Underpants The First Epic Movie (2017) {imdb-tt2091256} [Bluray-1080p][AC3 5.1][x264]-VietHD.mkv,6.95,0,Only Ali has this file
Ali → Chris,about my father pignus mkv,About My Father (2023) {imdb-tt8373206} [Bluray-1080p][TrueHD Atmos 7.1][x264]-pignus.mkv,9.25,0,Only Ali has this file
Ali → Chris,assassins lord mkv,Assassins (1995) {imdb-tt0112401} - [Bluray-1080p][EAC3 5.1][x264]-LoRD.mkv,11.94,0,Only Ali has this file
Ali → Chris,terminator dark fate sm737 mkv,Terminator Dark Fate (2019) {imdb-tt6450804} [Bluray-1080p][DV HDR10][EAC3 Atmos 5.1][x265]-SM737.mkv,7.08,0,Only Ali has this file
Ali → Chris,last vegas p don mkv,Last Vegas 2013 1080p BluRay DTS x264-DON.mkv,15.98,0,Only Ali has this file
Ali → Chris,forrest gump hidt mkv,Forrest Gump (1994) {imdb-tt0109830} [Bluray-1080p][DV HDR10][EAC3 7.1][x265]-HiDt.mkv,20.60,0,Only Ali has this file
Ali → Chris,hot girls wanted p nf 2 0 ajp69 mkv,Hot.Girls.Wanted.2015.1080p.NF.WEB-DL.DD+2.0.x264-AJP69.mkv,4.32,0,Only Ali has this file
Ali → Chris,my week with marilyn p dd5 1 ebp mkv,My Week with Marilyn 2011 1080p BluRay DD5.1 x264-EbP.mkv,8.88,0,Only Ali has this file
Ali → Chris,angels in the outfield dooky mkv,Angels in the Outfield (1994) {imdb-tt0109127} [DSNP][WEBDL-1080p][EAC3 5.1][h264]-Dooky.mkv,5.22,0,Only Ali has this file
Ali → Chris,bill and ted face the music ift mkv,Bill and Ted Face the Music (2020) {imdb-tt1086064} [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,9.32,0,Only Ali has this file
Ali → Chris,the big chill hd4u mkv,The Big Chill (1983) {imdb-tt0085244} [Bluray-1080p][DTS 5.1][x264]-HD4U.mkv,7.65,0,Only Ali has this file
Ali → Chris,hustlers p 7 1 lord mkv,Hustlers.2019.1080p.BluRay.DD+7.1.x264-LoRD.mkv,13.25,0,Only Ali has this file
Ali → Chris,million dollar baby p es don mkv,Million.Dollar.Baby.2004.1080p.BluRay.DTS-ES.x264-DON.mkv,12.64,0,Only Ali has this file
Ali → Chris,jersey girl coffee mkv,Jersey Girl (2004) {imdb-tt0300051} [Bluray-1080p][EAC3 5.1][x264]-coffee.mkv,8.14,0,Only Ali has this file
Ali → Chris,the devil you know p ddp5 1 ift mkv,The.Devil.You.Know.2022.1080p.BluRay.DDP5.1.x264-iFT.mkv,15.39,0,Only Ali has this file
Ali → Chris,while we're young p tayto mkv,While We're Young 2014 1080p BluRay DTS x264-TayTO.mkv,10.85,0,Only Ali has this file
Ali → Chris,may december rocinante mkv,May December (2023) {imdb-tt13651794} [Bluray-1080p Proper][EAC3 5.1][x264]-ROCiNANTE.mkv,9.04,0,Only Ali has this file
Ali → Chris,jimmys hall west mkv,Jimmys Hall (2014) {imdb-tt3110960} [Bluray-1080p][DTS 5.1][x264]-WEST.mkv,7.65,0,Only Ali has this file
Ali → Chris,high life ift mkv,High Life (2018) {imdb-tt4827558} [Bluray-1080p][AC3 5.1][x264]-iFT.mkv,15.51,0,Only Ali has this file
Ali → Chris,the legend of tarzan hidt mkv,The Legend of Tarzan (2016) {imdb-tt0918940} - [Hybrid][Bluray-1080p][EAC3 Atmos 7.1][DV HDR10][x265]-HiDt.mkv,9.80,0,Only Ali has this file
Ali → Chris,the shop around the corner p flac 2 0 ift mkv,The.Shop.Around.the.Corner.1940.1080p.BluRay.FLAC.2.0.x264-iFT.mkv,17.99,0,Only Ali has this file
Ali → Chris,friday the 13th a new begining p publichd mkv,Friday.The.13th.A.New.Begining.1985.1080p.BluRay.DTS.x264-PublicHD.mkv,7.87,0,Only Ali has this file
Ali → Chris,ricki and the flash p ncmt mkv,Ricki.and.the.Flash.2015.BluRay.1080p.DTS.x264-NCmt.mkv,10.35,0,Only Ali has this file
Ali → Chris,ewoks the battle for endor flux mkv,Ewoks The Battle for Endor (1985) {imdb-tt0089110} - [DSNP][WEBDL-1080p][AAC 2.0][h264]-FLUX.mkv,5.54,0,Only Ali has this file
Ali → Chris,knowing don mkv,Knowing (2009) {imdb-tt0448011} - [Bluray-1080p][DTS 5.1][x264]-DON.mkv,8.73,0,Only Ali has this file
Ali → Chris,the karate kid d z0n3 mkv,The Karate Kid (2010) {imdb-tt1155076} {edition-Uncut} [Bluray-1080p][DTS 5.1][x264]-D-Z0N3.mkv,13.09,0,Only Ali has this file
Ali → Chris,black panther tayto mkv,Black Panther (2018) {imdb-tt1825683} [Bluray-1080p Proper][DV HDR10][EAC3 7.1][x265]-TayTO.mkv,16.48,0,Only Ali has this file
Ali → Chris,south park bigger longer and uncut brute mkv,South Park Bigger Longer and Uncut (1999) {imdb-tt0158983} {edition-Uncut} [Bluray-1080p][DV HDR10][EAC3 5.1][x265]-BRUTE.mkv,18.27,0,Only Ali has this file
Ali → Chris,365 days p repack nf ddp2 0 ntb mkv,365.Days.2020.1080p.REPACK.NF.WEB-DL.DDP2.0.x264-NTb.mkv,3.79,0,Only Ali has this file
Ali → Chris,pocahontas ii journey to a new world ebp mkv,Pocahontas II Journey to a New World (1998) {imdb-tt0143808} [Bluray-1080p][AC3 5.1][x264]-EbP.mkv,4.22,0,Only Ali has this file
Ali → Chris,life sm737 mkv,Life (2017) {imdb-tt5442430} [Bluray-1080p][DV HDR10][EAC3 7.1][x265]-SM737.mkv,5.17,0,Only Ali has this file
Ali → Chris,grosse pointe blank p hdma dxva framestor mkv,Grosse.Pointe.Blank.1997.BluRay.1080p.DTS-HDMA.x264.dxva-FraMeSToR.mkv,12.39,0,Only Ali has this file
Ali → Chris,wrath of the titans don mkv,Wrath of the Titans (2012) {imdb-tt1646987} [Bluray-1080p][DV HDR10][EAC3 5.1][x265]-DON.mkv,18.12,0,Only Ali has this file
Ali → Chris,the medallion piratem mkv,The Medallion (2003) {imdb-tt0288045} [Bluray-1080p][DTS 5.1][x264]-PirateM.mkv,9.02,0,Only Ali has this file
Ali → Chris,who killed santa a murderville murder mystery p nf ddp5 1 khn mkv,Who.Killed.Santa.a.Murderville.Murder.Mystery.2022.1080p.NF.WEB-DL.DDP5.1.DV.HEVC-KHN.mkv,1.84,0,Only Ali has this file
Ali → Chris,rebel moon part two the scargiver flux mkv,Rebel Moon Part Two The Scargiver (2024) {imdb-tt23137904} - {edition-Directors Cut} [NF][WEBDL-1080p Proper][EAC3 Atmos 5.1][x264]-FLUX.mkv,6.83,0,Only Ali has this file
Ali → Chris,get hard ift mkv,Get Hard (2015) {imdb-tt2561572} {edition-Unrated} [Bluray-1080p][DTS 5.1][x264]-iFT.mkv,11.23,0,Only Ali has this file
Ali → Chris,scarface d z0n3 mkv,Scarface (1983) {imdb-tt0086250} [Bluray-1080p][HDR10][EAC3 7.1][x265]-D-Z0N3.mkv,28.00,0,Only Ali has this file
Ali → Chris,the hateful eight chapter 4 the last chapter p nf ddp5 1 mzabi part4 mkv,The.Hateful.Eight.2015.{Edition-Extended Version}.Chapter.4.The.Last.Chapter.1080p.NF.WEB-DL.DDP5.1.HEVC-MZABI part4.mkv,2.42,0,Only Ali has this file
Ali → Chris,red right hand bitor mkv,Red Right Hand (2024) {imdb-tt19244260} [Bluray-1080p Proper][EAC3 Atmos 5.1][x264]-BiTOR.mkv,14.53,0,Only Ali has this file
Ali → Chris,donnie brasco viethd mkv,Donnie Brasco (1997) {imdb-tt0119008} {edition-Extended Cut} [Bluray-1080p][DTS 5.1][x264]-VietHD.mkv,18.44,0,Only Ali has this file
Ali → Chris,narvik hdchina mkv,Narvik (2022) {imdb-tt9737876} [Bluray-1080p][DTS-HD MA 5.1][x264]-HDChina.mkv,12.85,0,Only Ali has this file
Ali → Chris,31 hdmaniacs mkv,31 (2016) {imdb-tt3835080} [Bluray-1080p][DTS 5.1][x264]-HDMaNiAcS.mkv,11.17,0,Only Ali has this file
Ali → Chris,legion of super heroes mteam mkv,Legion of Super-Heroes (2023) {imdb-tt22769820} [Bluray-1080p][DTS 5.1][x264]-MTeam.mkv,5.44,0,Only Ali has this file
Ali → Chris,mazes and monsters p ddp2 0 isa mkv,Mazes.and.Monsters.1982.1080p.WEB-DL.DDP2.0.H.264-ISA.mkv,6.70,0,Only Ali has this file
Ali → Chris,greedy people hidt mkv,Greedy People (2024) {imdb-tt20201748} [Bluray-1080p][EAC3 5.1][x264]-HiDt.mkv,10.01,0,Only Ali has this file
Ali → Chris,reversal of fortune p flac 2 0 ift mkv,Reversal.of.Fortune.1990.1080p.BluRay.FLAC.2.0.x264-iFT.mkv,14.91,0,Only Ali has this file
Ali → Chris,one battle after another neverdatingover25 mkv,One Battle After Another (2025) {imdb-tt30144839} - [MA][WEBDL-1080p][EAC3 Atmos 5.1][x264]-NeverDatingOver25.mkv,9.55,0,Only Ali has this file
Ali → Chris,pocahontas ncmt mkv,Pocahontas (1995) {imdb-tt0114148} [Bluray-1080p][EAC3 5.1][x264]-NCmt.mkv,6.71,0,Only Ali has this file
Ali → Chris,in the name of the father eur p decibel mkv,In.the.Name.of.the.Father.1993.EUR.1080p.BluRay.DTS.x264-decibeL.mkv,15.91,0,Only Ali has this file
Ali → Chris,women talking i9 mkv,Women Talking (2022) {imdb-tt13669038} [Bluray-1080p][EAC3 5.1][x264]-i9.mkv,12.50,0,Only Ali has this file
Ali → Chris,mortal kombat legends scorpions revenge p yol0w mkv,mortal.kombat.legends.scorpions.revenge.2020.1080p.bluray.x264-yol0w.mkv,6.19,0,Only Ali has this file
Ali → Chris,in the heart of the sea sm737 mkv,In the Heart of the Sea (2015) {imdb-tt1390411} [Bluray-1080p][DV HDR10][EAC3 Atmos 5.1][x265]-SM737.mkv,6.61,0,Only Ali has this file
Ali → Chris,you only live twice hidt mkv,You Only Live Twice (1967) {imdb-tt0062512} [Bluray-1080p][DV HDR10][EAC3 Atmos 5.1][x265]-HiDt.mkv,20.03,0,Only Ali has this file
Ali → Chris,in search of a midnight kiss tepes mkv,In Search of a Midnight Kiss (2007) {imdb-tt0989000} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-TEPES.mkv,6.77,0,Only Ali has this file
Ali → Chris,the big short p tayto mkv,The Big Short 2015 1080p BluRay DTS x264-TayTO.mkv,17.66,0,Only Ali has this file
Ali → Chris,in the land of saints and sinners hidt mkv,In the Land of Saints and Sinners (2023) {imdb-tt15782690} [Bluray-1080p][EAC3 5.1][x264]-HiDt.mkv,10.37,0,Only Ali has this file
Ali → Chris,as good as it gets p ddp 7 1 dovi c0ke mkv,As.Good.as.It.Gets.1997.1080p.UHD.BluRay.DDP.7.1.DoVi.x265-c0kE.mkv,24.06,0,Only Ali has this file
Ali → Chris,brokeback mountain pter mkv,Brokeback Mountain (2005) {imdb-tt0388795} [Bluray-1080p][DV HDR10][EAC3 5.1][x265]-PTer.mkv,16.34,0,Only Ali has this file
Ali → Chris,coda hidt mkv,CODA (2021) {imdb-tt10366460} - [Hybrid][Bluray-1080p][EAC3 Atmos 5.1][DV HDR10Plus][x265]-HiDt.mkv,15.95,0,Only Ali has this file
Ali → Chris,sasquatch sunset hallowed mkv,Sasquatch Sunset (2024) {imdb-tt30180830} [Bluray-1080p][EAC3 5.1][x264]-hallowed.mkv,6.56,0,Only Ali has this file
Ali → Chris,noah don mkv,Noah (2014) {imdb-tt1959490} [Bluray-1080p][DTS 5.1][x264]-DON.mkv,16.55,0,Only Ali has this file
Ali → Chris,dead calm playhd mkv,Dead Calm (1989) {imdb-tt0097162} [Bluray-1080p][EAC3 2.0][x264]-playHD.mkv,12.64,0,Only Ali has this file
Ali → Chris,all the beauty and the bloodshed cmrg mkv,All the Beauty and the Bloodshed (2022) {imdb-tt21374850} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-CMRG.mkv,5.55,0,Only Ali has this file
Ali → Chris,the black phone p ddp7 1 ift mkv,The.Black.Phone.2021.1080p.BluRay.DDP7.1.x264-iFT.mkv,9.92,0,Only Ali has this file
Ali → Chris,assassins creed primalhd mkv,Assassins Creed (2016) {imdb-tt2094766} [Bluray-1080p][DTS 5.1][x264]-PriMaLHD.mkv,13.89,0,Only Ali has this file
Ali → Chris,lonely planet kitsune mkv,Lonely Planet (2024) {imdb-tt20194882} [NF][WEBDL-1080p][DV][EAC3 Atmos 5.1][h265]-Kitsune.mkv,2.93,0,Only Ali has this file
Ali → Chris,rear window p flac 2 0 ctrlhd mkv,Rear.Window.1954.1080p.BluRay.FLAC.2.0.x264-CtrlHD.mkv,17.01,0,Only Ali has this file
Ali → Chris,robocop 3 playhd mkv,RoboCop 3 (1993) {imdb-tt0107978} [Bluray-1080p][EAC3 5.1][x264]-playHD.mkv,14.05,0,Only Ali has this file
Ali → Chris,swan song p ddp5 1 ift mkv,Swan.Song.2021.1080p.BluRay.DDP5.1.x264-iFT.mkv,16.71,0,Only Ali has this file
Ali → Chris,star wars episode iv a new hope despecialized edition v2 5 mkv,Star Wars Episode IV - A New Hope.Despecialized.Edition.v2.5.Bluray.mkv,17.89,0,Only Ali has this file
Ali → Chris,the menendez brothers kitsune mkv,The Menendez Brothers (2024) {imdb-tt33481244} [NF][WEBDL-1080p][DV][EAC3 5.1][h265]-Kitsune.mkv,2.41,0,Only Ali has this file
Ali → Chris,destroyer p 5 1 don mkv,Destroyer.2018.1080p.BluRay.DD+5.1.x264-DON.mkv,20.48,0,Only Ali has this file
Ali → Chris,the bfg hybrid p don mkv,The.BFG.2016.Hybrid.1080p.BluRay.x264-DON.mkv,10.79,0,Only Ali has this file
Ali → Chris,battleship potemkin pth mkv,Battleship Potemkin (1925) {imdb-tt0015648} - [Bluray-1080p][DTS 5.1][x264]-PTH.mkv,7.58,0,Only Ali has this file
Ali → Chris,larry crowne p dd5 1 playhd mkv,Larry.Crowne.2011.1080p.BluRay.DD5.1.x264-playHD.mkv,14.27,0,Only Ali has this file
Ali → Chris,apocalypse now final cut p ddp7 1 don mkv,Apocalypse.Now.1979.Final.Cut.1080p.UHD.BluRay.DDP7.1.HDR.X265-DON.mkv,25.47,0,Only Ali has this file
Ali → Chris,serendipity p ctrlhd mkv,Serendipity.2001.1080p.BluRay.DTS.x264-CtrlHD.mkv,9.86,0,Only Ali has this file
Ali → Chris,mermaids p handjob mkv,Mermaids.1990.1080p.BluRay.AAC.x264-HANDJOB.mkv,9.65,0,Only Ali has this file
Ali → Chris,rumor has it hallowed mkv,Rumor Has It. (2005) {imdb-tt0398375} - [Bluray-1080p][EAC3 5.1][x264]-hallowed.mkv,8.59,0,Only Ali has this file
Ali → Chris,my secret santa flux mkv,My Secret Santa (2025) {imdb-tt35219851} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-FLUX.mkv,3.55,0,Only Ali has this file
Ali → Chris,the good dinosaur tizu mkv,The Good Dinosaur (2015) {imdb-tt1979388} [Bluray-1080p][DV HDR10][EAC3 5.1][AV1]-TiZU.mkv,5.35,0,Only Ali has this file
Ali → Chris,the tuxedo p 5 1 ift mkv,The.Tuxedo.2002.1080p.BluRay.DD+5.1.x264-iFT.mkv,14.63,0,Only Ali has this file
Ali → Chris,the constant gardener ctrlhd mkv,The Constant Gardener (2005) {imdb-tt0387131} [Bluray-1080p][DTS 5.1][x264]-CtrlHD.mkv,12.32,0,Only Ali has this file
Ali → Chris,wild card extended p don mkv,Wild Card 2015 Extended 1080p BluRay DTS x264-DON.mkv,12.07,0,Only Ali has this file
Ali → Chris,kid 90 ntb mkv,kid 90 (2021) {imdb-tt14035292} [Hulu][WEBDL-1080p][AAC 2.0][h264]-NTb.mkv,2.47,0,Only Ali has this file
Ali → Chris,the grey zone dimepiece mkv,The Grey Zone (2001) {imdb-tt0252480} [WEBDL-1080p][EAC3 2.0][h264]-DiMEPiECE.mkv,9.29,0,Only Ali has this file
Ali → Chris,blackkklansman tnp mkv,BlacKkKlansman (2018) {imdb-tt7349662} [Bluray-1080p][EAC3 7.1][x264]-TnP.mkv,18.55,0,Only Ali has this file
Ali → Chris,v h s beyond pter mkv,V H S Beyond (2024) {imdb-tt32880932} [Bluray-1080p][EAC3 5.1][x264]-PTer.mkv,14.84,0,Only Ali has this file
Ali → Chris,snowpiercer pter mkv,Snowpiercer (2013) {imdb-tt1706620} [Bluray-1080p][DV HDR10][EAC3 7.1][x265]-PTer.mkv,17.40,0,Only Ali has this file
Ali → Chris,matewan p flac handjob mkv,Matewan.1987.1080p.BluRay.FLAC.x264-HANDJOB.mkv,10.22,0,Only Ali has this file
Ali → Chris,marley and me atelier mkv,Marley and Me (2008) {imdb-tt0822832} [Bluray-1080p][EAC3 5.1][x264]-ATELiER.mkv,16.00,0,Only Ali has this file
Ali → Chris,secretariat pter mkv,Secretariat (2010) {imdb-tt1028576} [Bluray-1080p][DTS 5.1][x264]-PTer.mkv,12.02,0,Only Ali has this file
Ali → Chris,the mummy tomb of the dragon emperor p 7 1 lord mkv,The Mummy Tomb of the Dragon Emperor 2008 1080p UHD BluRay DD+7.1 x264-LoRD.mkv,16.45,0,Only Ali has this file
Ali → Chris,medusa deluxe playweb mkv,Medusa Deluxe (2023) {imdb-tt14773478} [HMAX][WEBDL-1080p][AC3 5.1][x264]-playWEB.mkv,5.78,0,Only Ali has this file
Ali → Chris,birdman or the unexpected virtue of ignorance tayto mkv,Birdman or The Unexpected Virtue of Ignorance (2014) {imdb-tt2562232} [Bluray-1080p][DTS 5.1][x264]-TayTO.mkv,15.31,0,Only Ali has this file
Ali → Chris,escape from new york c0ke mkv,Escape from New York (1981) {imdb-tt0082340} [Bluray-1080p][EAC3 5.1][x264]-c0kE.mkv,17.80,0,Only Ali has this file
Ali → Chris,the jungle book playhd mkv,The Jungle Book (1967) {imdb-tt0061852} - [Bluray-1080p][EAC3 7.1][x264]-playHD.mkv,9.49,0,Only Ali has this file
Ali → Chris,the abyss don mkv,The Abyss (1989) {imdb-tt0096754} {edition-Special Edition} [Bluray-1080p][DV HDR10][EAC3 7.1][x265]-DON.mkv,14.96,0,Only Ali has this file
Ali → Chris,the good nurse p nf ddp5 1 flux mkv,The.Good.Nurse.2022.1080p.NF.WEB-DL.DDP5.1.Atmos.HDR.H.265-FLUX.mkv,2.21,0,Only Ali has this file
Ali → Chris,riff raff montediaz mkv,Riff Raff (2025) {imdb-tt27775403} [Bluray-1080p][DTS-HD MA 5.1][x264]-MonteDiaz.mkv,10.07,0,Only Ali has this file
Ali → Chris,hubie halloween cmrg mkv,Hubie Halloween (2020) {imdb-tt10682266} [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-CMRG.mkv,5.10,0,Only Ali has this file
Ali → Chris,good luck chuck p es l4 1 ctrlhd mkv,Good.Luck.Chuck.2007.1080p.BluRay.DTS-ES.L4.1.x264-CtrlHD.mkv,10.13,0,Only Ali has this file
Ali → Chris,executive decision c0ke mkv,Executive Decision (1996) {imdb-tt0116253} [Bluray-1080p][EAC3 5.1][x264]-c0kE.mkv,20.03,0,Only Ali has this file
Ali → Chris,war of the worlds p 7 1 dovi sa89 mkv,War.of.the.Worlds.2005.1080p.UHD.BluRay.DD+7.1.DoVi.x265-SA89.mkv,25.34,0,Only Ali has this file
Ali → Chris,no man of god pter mkv,No Man of God (2021) {imdb-tt13507778} - [Bluray-1080p][EAC3 5.1][x264]-PTer.mkv,9.71,0,Only Ali has this file
Ali → Chris,searching p sbr mkv,Searching.2018.1080p.BluRay.DTS.x264-SbR.mkv,10.91,0,Only Ali has this file
Ali → Chris,bob ross happy accidents betrayal and greed pr0wl3r mkv,Bob Ross Happy Accidents Betrayal and Greed (2021) {imdb-tt14539744} [NF][Bluray-1080p][EAC3 5.1][x264]-PR0WL3R.mkv,3.24,0,Only Ali has this file
Ali → Chris,the naked gun from the files of police squad! pter mkv,The Naked Gun From the Files of Police Squad! (1988) {imdb-tt0095705} [Bluray-1080p][DV HDR10][EAC3 5.1][x265]-PTer.mkv,15.25,0,Only Ali has this file
Ali → Chris,lakewood p ddp5 1 ift mkv,Lakewood.2021.1080p.BluRay.DDP5.1.x264-iFT.mkv,9.31,0,Only Ali has this file
Ali → Chris,chef p ntb mkv,Chef.2014.1080p.BluRay.DTS.x264-NTb.mkv,10.25,0,Only Ali has this file
Ali → Chris,justice league x rwby super heroes and huntsmen part one undertakers mkv,Justice League x RWBY Super Heroes and Huntsmen Part One (2023) {imdb-tt24548912} [Bluray-1080p][DTS-HD MA 5.1][h264]-UNDERTAKERS.mkv,10.24,0,Only Ali has this file
Ali → Chris,sleeping dogs replica mkv,Sleeping Dogs (2024) {imdb-tt8542964} - [Bluray-1080p][DTS-HD MA 5.1][x264]-Replica.mkv,9.35,0,Only Ali has this file
Ali → Chris,ted ebp mkv,Ted (2012) {imdb-tt1637725} {edition-Unrated} [Bluray-1080p][AC3 5.1][x264]-EbP.mkv,13.61,0,Only Ali has this file
Ali → Chris,mr destiny p sinners mkv,Mr.Destiny.1990.1080p.BluRay.x264-SiNNERS.mkv,8.74,0,Only Ali has this file
Ali → Chris,the war at home bhdstudio mp4,The War at Home (1996) {imdb-tt0118117} [Bluray-1080p][AC3 2.0][x264]-BHDStudio.mp4,7.16,0,Only Ali has this file
Ali → Chris,a beautiful mind p d z0n3 mkv,A.Beautiful.Mind.2001.1080p.BluRay.DTS.x264.D-Z0N3.mkv,16.22,0,Only Ali has this file
Ali → Chris,daylight sm737 mkv,Daylight (1996) {imdb-tt0116040} [Bluray-1080p][DV HDR10][EAC3 Atmos 5.1][x265]-SM737.mkv,6.51,0,Only Ali has this file
Ali → Chris,smile p ddp 7 1 legi0n mkv,Smile 2022 1080p BluRay DDP 7.1 DV x265-LEGi0N.mkv,18.46,0,Only Ali has this file
Ali → Chris,legends of the fall c0ke mkv,Legends of the Fall (1994) {imdb-tt0110322} [Bluray-1080p][DV HDR10][EAC3 Atmos 7.1][x265]-c0kE.mkv,31.35,0,Only Ali has this file
Ali → Chris,catch me if you can hidt mkv,Catch Me If You Can (2002) {imdb-tt0264464} - [Hybrid][Bluray-1080p][EAC3 5.1][DV HDR10Plus][x265]-HiDt.mkv,20.31,0,Only Ali has this file
Ali → Chris,deja vu don mkv,Deja Vu (2006) {imdb-tt0453467} - [Bluray-1080p][AC3 5.1][x264]-DON.mkv,15.97,0,Only Ali has this file
Ali → Chris,queen days of our lives gprs mkv,Queen Days of Our Lives (2011) {imdb-tt1977894} - [AMZN][WEBDL-1080p][EAC3 2.0][h264]-GPRS.mkv,6.16,0,Only Ali has this file
Ali → Chris,gabriel iglesias aloha fluffy p sadpanda mkv,Gabriel.Iglesias.Aloha.Fluffy.2013.1080p.BluRay.x264-SADPANDA.mkv,6.56,0,Only Ali has this file
