Title,Winner,Ali_File,Ali_Score,Chris_File,Chris_Score,Action,Deleted_Path,Reason
F is for Family (2015) {tvdb-287299},chris,,0,F is for Family (2015) - S03E10 - Bill Murphys Night Off [HDTV-1080p][EAC3 5.1][x264].mkv,2507,COPY Chris → Ali,,Only Chris has this file
F is for Family (2015) {tvdb-287299},chris,,0,F is for Family (2015) - S03E05 - Battle of the Sexes [HDTV-1080p][EAC3 5.1][x264].mkv,2507,COPY Chris → Ali,,Only Chris has this file
F is for Family (2015) {tvdb-287299},chris,,0,F is for Family (2015) - S03E06 - Punch Drunk [HDTV-1080p][EAC3 5.1][x264].mkv,2506,COPY Chris → Ali,,Only Chris has this file
F is for Family (2015) {tvdb-287299},chris,,0,F is for Family (2015) - S03E01 - Are You Ready for the Summer [HDTV-1080p][EAC3 5.1][x264].mkv,2506,COPY Chris → Ali,,Only Chris has this file
F is for Family (2015) {tvdb-287299},chris,,0,F is for Family (2015) - S03E08 - Its in His Blood [HDTV-1080p][EAC3 5.1][x264].mkv,2506,COPY Chris → Ali,,Only Chris has this file
F is for Family (2015) {tvdb-287299},chris,,0,F is for Family (2015) - S03E04 - Mr. Murphys Wild Ride [HDTV-1080p][EAC3 5.1][x264].mkv,2506,COPY Chris → Ali,,Only Chris has this file
F is for Family (2015) {tvdb-287299},chris,,0,F is for Family (2015) - S03E02 - Paul Lynde to Block [HDTV-1080p][EAC3 5.1][x264].mkv,2506,COPY Chris → Ali,,Only Chris has this file
F is for Family (2015) {tvdb-287299},chris,,0,F is for Family (2015) - S03E09 - Frank the Father [HDTV-1080p][EAC3 5.1][x264].mkv,2506,COPY Chris → Ali,,Only Chris has this file
F is for Family (2015) {tvdb-287299},chris,,0,F is for Family (2015) - S03E03 - The Stinger [HDTV-1080p][EAC3 5.1][x264].mkv,2507,COPY Chris → Ali,,Only Chris has this file
F is for Family (2015) {tvdb-287299},chris,,0,F is for Family (2015) - S04E01 - Father Confessor [HDTV-1080p][EAC3 5.1][x264].mkv,2506,COPY Chris → Ali,,Only Chris has this file
F is for Family (2015) {tvdb-287299},chris,,0,F is for Family (2015) - S04E02 - Nothing is Impossible [HDTV-1080p][EAC3 5.1][x264].mkv,2506,COPY Chris → Ali,,Only Chris has this file
F is for Family (2015) {tvdb-287299},chris,,0,F is for Family (2015) - S04E03 - Bring Me a Tooth [HDTV-1080p][EAC3 5.1][x264].mkv,2506,COPY Chris → Ali,,Only Chris has this file
F is for Family (2015) {tvdb-287299},chris,,0,F is for Family (2015) - S04E05 - Just Breathe [HDTV-1080p][EAC3 5.1][x264].mkv,2507,COPY Chris → Ali,,Only Chris has this file
F is for Family (2015) {tvdb-287299},chris,,0,F is for Family (2015) - S05E04 - Thank You So Much [WEBDL-1080p][EAC3 5.1][x264]-SirNewton.mkv,3305,COPY Chris → Ali,,Only Chris has this file
F is for Family (2015) {tvdb-287299},chris,,0,F is for Family (2015) - S05E08 - Bye Bye Frankie [WEBDL-1080p][EAC3 5.1][x264]-SirNewton.mkv,3306,COPY Chris → Ali,,Only Chris has this file
F is for Family (2015) {tvdb-287299},chris,,0,F is for Family (2015) - S05E01 - The Mahogany Fortress [WEBDL-1080p][EAC3 5.1][x264]-SirNewton.mkv,3305,COPY Chris → Ali,,Only Chris has this file
F is for Family (2015) {tvdb-287299},chris,,0,F is for Family (2015) - S05E03 - Blind Alley [WEBDL-1080p][EAC3 5.1][x264]-SirNewton.mkv,3305,COPY Chris → Ali,,Only Chris has this file
F is for Family (2015) {tvdb-287299},chris,,0,F is for Family (2015) - S05E05 - The Searchers [WEBDL-1080p][EAC3 5.1][x264]-SirNewton.mkv,3306,COPY Chris → Ali,,Only Chris has this file
F is for Family (2015) {tvdb-287299},chris,,0,F is for Family (2015) - S05E07 - A Very Merry F-ing Christmas [WEBDL-1080p][EAC3 5.1][x264]-SirNewton.mkv,3305,COPY Chris → Ali,,Only Chris has this file
F is for Family (2015) {tvdb-287299},chris,,0,F is for Family (2015) - S05E02 - The Rustvale Massacre [WEBDL-1080p][EAC3 5.1][x264]-SirNewton.mkv,3306,COPY Chris → Ali,,Only Chris has this file
F is for Family (2015) {tvdb-287299},chris,,0,F is for Family (2015) - S05E06 - Screw Ups [WEBDL-1080p][EAC3 5.1][x264]-SirNewton.mkv,3305,COPY Chris → Ali,,Only Chris has this file
F is for Family (2015) {tvdb-287299},chris,,0,F is for Family (2015) - S01E06 - O Holy Moly Night [HDTV-1080p][AC3 5.1][x264].mkv,2464,COPY Chris → Ali,,Only Chris has this file
F is for Family (2015) {tvdb-287299},chris,,0,F is for Family (2015) - S01E02 - Saturday Bloody Saturday [HDTV-1080p][AC3 5.1][x264].mkv,2464,COPY Chris → Ali,,Only Chris has this file
F is for Family (2015) {tvdb-287299},chris,,0,F is for Family (2015) - S01E01 - The Bleedin in Sweden [HDTV-1080p][AC3 5.1][x264].mkv,2457,COPY Chris → Ali,,Only Chris has this file
Cross (2024) {tvdb-426501},ali,Cross (2024) - S01E06 - A Bang Not A Whimper [WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,3667,,0,COPY Ali → Chris,,Only Ali has this file
Cross (2024) {tvdb-426501},ali,Cross (2024) - S01E02 - Ride the White Horsey [WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,3666,,0,COPY Ali → Chris,,Only Ali has this file
Cross (2024) {tvdb-426501},ali,Cross (2024) - S01E03 - The Good Book [WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,3668,,0,COPY Ali → Chris,,Only Ali has this file
Cross (2024) {tvdb-426501},ali,Cross (2024) - S01E04 - Masks [WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,3669,,0,COPY Ali → Chris,,Only Ali has this file
Cross (2024) {tvdb-426501},ali,Cross (2024) - S01E05 - What Happens At Ramsey's [WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,3664,,0,COPY Ali → Chris,,Only Ali has this file
Cross (2024) {tvdb-426501},ali,Cross (2024) - S01E01 - Hero Complex [WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,3668,,0,COPY Ali → Chris,,Only Ali has this file
Cross (2024) {tvdb-426501},ali,Cross (2024) - S01E07 - Happy Birthday [WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,3669,,0,COPY Ali → Chris,,Only Ali has this file
Cross (2024) {tvdb-426501},ali,Cross (2024) - S01E08 - You Had Me At Motherfucker [WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,3672,,0,COPY Ali → Chris,,Only Ali has this file
March (2022) {tvdb-415050},tie,March (2022) - S01E01 - Into the Storm [WEBDL-1080p][AAC 2.0][h264]-WEBTUBE.mkv,3223,March (2022) - S01E06 - Love on Top [WEBDL-1080p][AAC 2.0][h264]-KOGi.mkv,3223,NO ACTION (keep both),,Both versions are equal quality (3223)
Secret Invasion (2023) {tvdb-393203},tie,Secret Invasion (2023) - S01E02 - Promises [WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,3676,Secret Invasion (2023) - S01E02 - Promises [WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,3676,NO ACTION (keep both),,Both versions are equal quality (3676)
The Mysterious Benedict Society (2021) {tvdb-387958},tie,The Mysterious Benedict Society (2021) - S01E02 - Carrying a Bird [WEBDL-1080p Proper][EAC3 Atmos 5.1][h264]-FLUX.mkv,3672,The Mysterious Benedict Society (2021) - S01E06 - Run Silent Run Deep [WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,3672,NO ACTION (keep both),,Both versions are equal quality (3672)
Beyond Oak Island (2020) {tvdb-391519},chris,,0,Beyond Oak Island (2020) - S03E10 - The Legend of Oderin Island [WEBDL-1080p][AAC 2.0][h264]-KOGi.mkv,3217,COPY Chris → Ali,,Only Chris has this file
Beyond Oak Island (2020) {tvdb-391519},chris,,0,Beyond Oak Island (2020) - S03E06 - Return to Poverty Island [WEBDL-1080p][AAC 2.0][h264]-KOGi.mkv,3216,COPY Chris → Ali,,Only Chris has this file
Beyond Oak Island (2020) {tvdb-391519},chris,,0,Beyond Oak Island (2020) - S03E01 - The Atochas Emerald City [WEBDL-1080p][AAC 2.0][h264]-KOGi.mkv,3217,COPY Chris → Ali,,Only Chris has this file
Beyond Oak Island (2020) {tvdb-391519},chris,,0,Beyond Oak Island (2020) - S03E09 - The Lost Cache of Cornwallis [WEBDL-1080p][AAC 2.0][h264]-KOGi.mkv,3216,COPY Chris → Ali,,Only Chris has this file
Beyond Oak Island (2020) {tvdb-391519},chris,,0,Beyond Oak Island (2020) - S03E03 - The Riches of Poverty Island [WEBDL-1080p][AAC 2.0][h264]-KOGi.mkv,3216,COPY Chris → Ali,,Only Chris has this file
Beyond Oak Island (2020) {tvdb-391519},chris,,0,Beyond Oak Island (2020) - S03E07 - North Carolina Gold [WEBDL-1080p][AAC 2.0][h264]-KOGi.mkv,3217,COPY Chris → Ali,,Only Chris has this file
Beyond Oak Island (2020) {tvdb-391519},chris,,0,Beyond Oak Island (2020) - S03E11 - Return to the Whydah [WEBDL-1080p][AAC 2.0][h264]-KOGi.mkv,3217,COPY Chris → Ali,,Only Chris has this file
Beyond Oak Island (2020) {tvdb-391519},chris,,0,Beyond Oak Island (2020) - S03E05 - The Atocha Secrets of the Stercastle [WEBDL-1080p][AAC 2.0][h264]-KOGi.mkv,3217,COPY Chris → Ali,,Only Chris has this file
Beyond Oak Island (2020) {tvdb-391519},chris,,0,Beyond Oak Island (2020) - S03E02 - The Best of Beyond Oak Island [WEBDL-1080p][AAC 2.0][h264]-KOGi.mkv,3217,COPY Chris → Ali,,Only Chris has this file
Beyond Oak Island (2020) {tvdb-391519},chris,,0,Beyond Oak Island (2020) - S03E12 - Treasured Adventures [WEBDL-1080p][AAC 2.0][h264]-KOGi.mkv,3567,COPY Chris → Ali,,Only Chris has this file
Beyond Oak Island (2020) {tvdb-391519},chris,,0,Beyond Oak Island (2020) - S03E04 - Aurys Treasure [WEBDL-1080p][AAC 2.0][h264]-KOGi.mkv,3216,COPY Chris → Ali,,Only Chris has this file
Beyond Oak Island (2020) {tvdb-391519},chris,,0,Beyond Oak Island (2020) - S03E08 - The Booty of Black Sam Bellamy [WEBDL-1080p][AAC 2.0][h264]-KOGi.mkv,3217,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S06E09 - Mister Agreste [WEBRip-1080p][AAC 2.0][h264]-LADYBUG.mkv,3006,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S06E04 - Daddycop [WEBDL-1080p][AAC 2.0][h264]-LADYBUG.mkv,3209,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S06E13 - Yaksi Gozen [WEBDL-1080p][AAC 2.0][h264]-LADYBUG.mkv,3207,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S06E02 - Sublimation [WEBDL-1080p][EAC3 5.1][h264]-SasukeducK.mkv,3307,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S06E07 - El Toro de Piedra [WEBDL-1080p][EAC3 5.1][h264]-LADYBUG.mkv,3309,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S06E05 - Revelator [WEBDL-1080p][EAC3 5.1][h264]-LADYBUG.mkv,3309,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S06E10 - Sleeping Syren [WEBDL-1080p][EAC3 5.1][x264]-NINJACENTRAL.mkv,3308,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S06E11 - Wreckless Driver [WEBDL-1080p][EAC3 5.1][h264]-LADYBUG.mkv,3309,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S06E15 - Grendiaper [WEBDL-1080p][EAC3 5.1][h264]-LADYBUG.mkv,3310,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S06E08 - The Ruler [WEBDL-1080p][EAC3 5.1][x264]-Dooky.mkv,3308,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S06E12 - The Dark Castle [WEBDL-1080p][AAC 2.0][h264]-LADYBUG.mkv,3207,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S06E01 - The Illustrhater [WEBDL-1080p][EAC3 2.0][x264]-SasukeducK.mkv,3305,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S06E03 - Werepapas [WEBDL-1080p][EAC3 5.1][h264]-LADYBUG.mkv,3310,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S06E06 - Climatiqueen [WEBDL-1080p][AAC 2.0][h264]-Dooky.mkv,3210,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S06E14 - Noe [WEBDL-1080p][AAC 2.0][h264]-LADYBUG.mkv,3207,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S02E11 - Gorizilla [WEBRip-1080p][EAC3 5.1][h264]-SERiETiD.mkv,3106,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S02E05 - Riposte [WEBRip-1080p][EAC3 5.1][h264]-SERiETiD.mkv,3106,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S02E04 - Befana [WEBRip-1080p][EAC3 5.1][h264]-SERiETiD.mkv,3106,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S02E06 - Robostus [WEBRip-1080p][EAC3 5.1][h264]-SERiETiD.mkv,3106,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S02E07 - Gigantitan [WEBRip-1080p][EAC3 5.1][h264]-SERiETiD.mkv,3106,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S02E01 - The Collector [WEBRip-1080p][EAC3 5.1][h264]-SERiETiD.mkv,3106,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S02E08 - The Dark Owl [WEBRip-1080p][EAC3 5.1][h264]-SERiETiD.mkv,3106,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S02E09 - Glaciator [WEBRip-1080p][EAC3 5.1][h264]-SERiETiD.mkv,3106,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S02E02 - Despair Bear [WEBRip-1080p][EAC3 5.1][h264]-SERiETiD.mkv,3106,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S02E12 - Captain Hardrock [WEBRip-1080p][EAC3 5.1][h264]-SERiETiD.mkv,3106,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S02E03 - Prime Queen [WEBRip-1080p][EAC3 5.1][h264]-SERiETiD.mkv,3106,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S02E10 - Sapotis [WEBRip-1080p][EAC3 5.1][h264]-SERiETiD.mkv,3106,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S03E03 - Chameleon [WEBRip-1080p][EAC3 5.1][h264]-SERiETiD.mkv,3106,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S03E05 - Bakerix [WEBRip-1080p][EAC3 5.1][h264]-SERiETiD.mkv,3106,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S03E11 - Miraculer [WEBRip-1080p][EAC3 5.1][h264]-SERiETiD.mkv,3105,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S03E12 - The Puppeteer 2 [WEBRip-1080p][EAC3 5.1][h264]-SERiETiD.mkv,3106,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S03E10 - Oni-Chan [WEBRip-1080p][EAC3 5.1][h264]-SERiETiD.mkv,3106,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S03E02 - Weredad [WEBRip-1080p][EAC3 5.1][h264]-SERiETiD.mkv,3106,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S03E04 - Animaestro [WEBRip-1080p][EAC3 5.1][h264]-SERiETiD.mkv,3107,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S03E09 - Reflekdoll [WEBRip-1080p][EAC3 5.1][h264]-SERiETiD.mkv,3106,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S03E06 - Silencer [WEBRip-1080p][EAC3 5.1][h264]-SERiETiD.mkv,3106,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S03E07 - Oblivio [WEBRip-1080p][EAC3 5.1][h264]-SERiETiD.mkv,3106,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S03E08 - Stormy Weather 2 [WEBRip-1080p][EAC3 5.1][h264]-SERiETiD.mkv,3106,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S03E01 - Backwarder [WEBRip-1080p][EAC3 5.1][h264]-SERiETiD.mkv,3106,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S03E13 - Desperada [WEBRip-1080p][EAC3 5.1][h264]-SERiETiD.mkv,3107,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S05E13 - Migration [WEBRip-1080p][AC3 2.0][x264].mkv,3058,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S05E15 - Intuition [WEBRip-1080p][AC3 2.0][x264].mkv,3058,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S05E22 - Collusion [WEBRip-1080p][AC3 2.0][x264].mkv,3058,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S05E23 - Revolution [WEBRip-1080p][AC3 2.0][x264].mkv,3058,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S05E04 - Jubilation [WEBRip-1080p][AC3 2.0][x264].mkv,3059,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S05E18 - Emotion [WEBRip-1080p][AC3 2.0][x264].mkv,3059,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S05E20 - Revelation [WEBRip-1080p][AC3 2.0][x264].mkv,3058,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S05E19 - Pretension [WEBRip-1080p][AC3 2.0][x264].mkv,3058,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S05E10 - Transmission The Kwamis Choice Part 1 [WEBRip-1080p][AC3 2.0][x264].mkv,3059,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S05E05 - Determination [WEBRip-1080p][AC3 2.0][x264].mkv,3059,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S05E03 - Destruction [WEBRip-1080p][AC3 2.0][x264].mkv,3058,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S05E09 - Elation [WEBRip-1080p][AC3 2.0][x264].mkv,3059,COPY Chris → Ali,,Only Chris has this file
Miraculous - Tales of Ladybug & Cat Noir (2015) {tvdb-302218},chris,,0,Miraculous - Tales of Ladybug & Cat Noir (2015) - S05E12 - Perfection [WEBRip-1080p][AC3 2.0][x264].mkv,3058,COPY Chris → Ali,,Only Chris has this file
