title,filename,path,relative_path,size_bytes,size_gb,resolution,width,height,video_codec,audio_codec,hdr,source,group,duration_minutes,bitrate_mbps
Captain America The Winter Soldier (2014),Captain America The Winter Soldier (2014) {tmdb-100402} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-W4NK3R.mkv,/mnt/media/4K Movies/Captain America The Winter Soldier (2014)/Captain America The Winter Soldier (2014) {tmdb-100402} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-W4NK3R.mkv,Captain America The Winter Soldier (2014)/Captain America The Winter Soldier (2014) {tmdb-100402} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-W4NK3R.mkv,26601071205,24.77,2160p,,,H.265,TrueHD,HDR10,BluRay,,,
Top Gun Maverick (2022),Top Gun Maverick (2022) {tmdb-361743} - {edition-IMAX} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-MainFrame.mkv,/mnt/media/4K Movies/Top Gun Maverick (2022)/Top Gun Maverick (2022) {tmdb-361743} - {edition-IMAX} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-MainFrame.mkv,Top Gun Maverick (2022)/Top Gun Maverick (2022) {tmdb-361743} - {edition-IMAX} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-MainFrame.mkv,32248071657,30.03,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
The Chronicles of Riddick (2004),The Chronicles of Riddick (2004) {tmdb-2789} - {edition-Director's Cut} [Bluray-2160p][DTS-HD MA 5.1][DV HDR10][x265]-SPHD.mkv,/mnt/media/4K Movies/The Chronicles of Riddick (2004)/The Chronicles of Riddick (2004) {tmdb-2789} - {edition-Director's Cut} [Bluray-2160p][DTS-HD MA 5.1][DV HDR10][x265]-SPHD.mkv,The Chronicles of Riddick (2004)/The Chronicles of Riddick (2004) {tmdb-2789} - {edition-Director's Cut} [Bluray-2160p][DTS-HD MA 5.1][DV HDR10][x265]-SPHD.mkv,61111131462,56.91,2160p,,,H.265,DTS-HD,DV HDR10,BluRay,,,
Passengers (2016),Passengers (2016) {tmdb-274870} - [Hybrid][Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,/mnt/media/4K Movies/Passengers (2016)/Passengers (2016) {tmdb-274870} - [Hybrid][Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,Passengers (2016)/Passengers (2016) {tmdb-274870} - [Hybrid][Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,51372981498,47.84,2160p,,,H.265,TrueHD,DV HDR10,Remux,,,
Alien (1979),Alien (1979) {tmdb-348} - {edition-Theatrical Cut} [Remux-2160p][DTS-HD MA 5.1][HDR10Plus][HEVC]-FraMeSToR.mkv,/mnt/media/4K Movies/Alien (1979)/Alien (1979) {tmdb-348} - {edition-Theatrical Cut} [Remux-2160p][DTS-HD MA 5.1][HDR10Plus][HEVC]-FraMeSToR.mkv,Alien (1979)/Alien (1979) {tmdb-348} - {edition-Theatrical Cut} [Remux-2160p][DTS-HD MA 5.1][HDR10Plus][HEVC]-FraMeSToR.mkv,47557103047,44.29,2160p,,,H.265,DTS-HD,HDR10+,Remux,,,
Thor (2011),Thor (2011) {tmdb-10195} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-KeYBLaDE.mkv,/mnt/media/4K Movies/Thor (2011)/Thor (2011) {tmdb-10195} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-KeYBLaDE.mkv,Thor (2011)/Thor (2011) {tmdb-10195} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-KeYBLaDE.mkv,23979236919,22.33,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
The Suicide Squad (2021),The Suicide Squad (2021) {tmdb-436969} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-W4NK3R.mkv,/mnt/media/4K Movies/The Suicide Squad (2021)/The Suicide Squad (2021) {tmdb-436969} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-W4NK3R.mkv,The Suicide Squad (2021)/The Suicide Squad (2021) {tmdb-436969} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-W4NK3R.mkv,35000297088,32.6,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Interstellar (2014),Interstellar (2014) {tmdb-157336} - {edition-IMAX} [Bluray-2160p][DTS-HD MA 5.1][DV HDR10][x265]-SPHD.mkv,/mnt/media/4K Movies/Interstellar (2014)/Interstellar (2014) {tmdb-157336} - {edition-IMAX} [Bluray-2160p][DTS-HD MA 5.1][DV HDR10][x265]-SPHD.mkv,Interstellar (2014)/Interstellar (2014) {tmdb-157336} - {edition-IMAX} [Bluray-2160p][DTS-HD MA 5.1][DV HDR10][x265]-SPHD.mkv,60382460631,56.24,2160p,,,H.265,DTS-HD,DV HDR10,BluRay,,,
Batman v Superman Dawn of Justice (2016),Batman v Superman Dawn of Justice (2016) {tmdb-209112} - {edition-Ultimate Edition IMAX} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,/mnt/media/4K Movies/Batman v Superman Dawn of Justice (2016)/Batman v Superman Dawn of Justice (2016) {tmdb-209112} - {edition-Ultimate Edition IMAX} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,Batman v Superman Dawn of Justice (2016)/Batman v Superman Dawn of Justice (2016) {tmdb-209112} - {edition-Ultimate Edition IMAX} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,59648956512,55.55,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
The Greatest Showman (2017),The Greatest Showman (2017) {tmdb-316029} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,/mnt/media/4K Movies/The Greatest Showman (2017)/The Greatest Showman (2017) {tmdb-316029} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,The Greatest Showman (2017)/The Greatest Showman (2017) {tmdb-316029} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,34288453563,31.93,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
The Phantom of the Opera (2004),The Phantom of the Opera (2004) {tmdb-9833} - [Remux-2160p][DTS-HD MA 5.1][HDR10][HEVC]-FraMeSToR.mkv,/mnt/media/4K Movies/The Phantom of the Opera (2004)/The Phantom of the Opera (2004) {tmdb-9833} - [Remux-2160p][DTS-HD MA 5.1][HDR10][HEVC]-FraMeSToR.mkv,The Phantom of the Opera (2004)/The Phantom of the Opera (2004) {tmdb-9833} - [Remux-2160p][DTS-HD MA 5.1][HDR10][HEVC]-FraMeSToR.mkv,41510176133,38.66,2160p,,,H.265,DTS-HD,HDR10,Remux,,,
Ready Player One (2018),Ready Player One (2018) {tmdb-333339} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-HQMUX.mkv,/mnt/media/4K Movies/Ready Player One (2018)/Ready Player One (2018) {tmdb-333339} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-HQMUX.mkv,Ready Player One (2018)/Ready Player One (2018) {tmdb-333339} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-HQMUX.mkv,33759165530,31.44,2160p,,,H.265,TrueHD,HDR10,BluRay,,,
Wonder Woman 1984 (2020),Wonder Woman 1984 (2020) {tmdb-464052} - {edition-IMAX} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-W4NK3R.mkv,/mnt/media/4K Movies/Wonder Woman 1984 (2020)/Wonder Woman 1984 (2020) {tmdb-464052} - {edition-IMAX} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-W4NK3R.mkv,Wonder Woman 1984 (2020)/Wonder Woman 1984 (2020) {tmdb-464052} - {edition-IMAX} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-W4NK3R.mkv,47249966808,44.0,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Blade Runner 2049 (2017),Blade Runner 2049 (2017) {tmdb-335984} - [Hybrid][Remux-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-FraMeSToR.mkv,/mnt/media/4K Movies/Blade Runner 2049 (2017)/Blade Runner 2049 (2017) {tmdb-335984} - [Hybrid][Remux-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-FraMeSToR.mkv,Blade Runner 2049 (2017)/Blade Runner 2049 (2017) {tmdb-335984} - [Hybrid][Remux-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-FraMeSToR.mkv,78732725953,73.33,2160p,,,H.265,TrueHD,HDR10,Remux,,,
Captain America Civil War (2016),Captain America Civil War (2016) {tmdb-271110} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-W4NK3R.mkv,/mnt/media/4K Movies/Captain America Civil War (2016)/Captain America Civil War (2016) {tmdb-271110} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-W4NK3R.mkv,Captain America Civil War (2016)/Captain America Civil War (2016) {tmdb-271110} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-W4NK3R.mkv,30855268390,28.74,2160p,,,H.265,TrueHD,HDR10,BluRay,,,
Tenet (2020),Tenet (2020) {tmdb-577922} - {edition-IMAX} [Bluray-2160p][DTS-HD MA 5.1][DV HDR10][x265]-SPHD.mkv,/mnt/media/4K Movies/Tenet (2020)/Tenet (2020) {tmdb-577922} - {edition-IMAX} [Bluray-2160p][DTS-HD MA 5.1][DV HDR10][x265]-SPHD.mkv,Tenet (2020)/Tenet (2020) {tmdb-577922} - {edition-IMAX} [Bluray-2160p][DTS-HD MA 5.1][DV HDR10][x265]-SPHD.mkv,48300105510,44.98,2160p,,,H.265,DTS-HD,DV HDR10,BluRay,,,
Bohemian Rhapsody (2018),Bohemian Rhapsody (2018) {tmdb-424694} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10Plus][x265]-W4NK3R.mkv,/mnt/media/4K Movies/Bohemian Rhapsody (2018)/Bohemian Rhapsody (2018) {tmdb-424694} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10Plus][x265]-W4NK3R.mkv,Bohemian Rhapsody (2018)/Bohemian Rhapsody (2018) {tmdb-424694} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10Plus][x265]-W4NK3R.mkv,28296302789,26.35,2160p,,,H.265,TrueHD,HDR10+,BluRay,,,
Willy Wonka and the Chocolate Factory (1971),Willy Wonka and the Chocolate Factory (1971) {tmdb-252} - [Bluray-2160p][DTS-HD MA 5.1][DV HDR10][x265]-MainFrame.mkv,/mnt/media/4K Movies/Willy Wonka and the Chocolate Factory (1971)/Willy Wonka and the Chocolate Factory (1971) {tmdb-252} - [Bluray-2160p][DTS-HD MA 5.1][DV HDR10][x265]-MainFrame.mkv,Willy Wonka and the Chocolate Factory (1971)/Willy Wonka and the Chocolate Factory (1971) {tmdb-252} - [Bluray-2160p][DTS-HD MA 5.1][DV HDR10][x265]-MainFrame.mkv,36507286271,34.0,2160p,,,H.265,DTS-HD,DV HDR10,BluRay,,,
Blade (1998),Blade (1998) {tmdb-36647} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,/mnt/media/4K Movies/Blade (1998)/Blade (1998) {tmdb-36647} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,Blade (1998)/Blade (1998) {tmdb-36647} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,35503057623,33.06,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Eternals (2021),Eternals (2021) {tmdb-524434} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,/mnt/media/4K Movies/Eternals (2021)/Eternals (2021) {tmdb-524434} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,Eternals (2021)/Eternals (2021) {tmdb-524434} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,29149039348,27.15,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Dune (2021),Dune (2021) {tmdb-438631} - [Bluray-2160p Proper][TrueHD Atmos 7.1][DV HDR10Plus][x265]-W4NK3R.mkv,/mnt/media/4K Movies/Dune (2021)/Dune (2021) {tmdb-438631} - [Bluray-2160p Proper][TrueHD Atmos 7.1][DV HDR10Plus][x265]-W4NK3R.mkv,Dune (2021)/Dune (2021) {tmdb-438631} - [Bluray-2160p Proper][TrueHD Atmos 7.1][DV HDR10Plus][x265]-W4NK3R.mkv,46596164236,43.4,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Iron Man (2008),Iron Man (2008) {tmdb-1726} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,/mnt/media/4K Movies/Iron Man (2008)/Iron Man (2008) {tmdb-1726} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,Iron Man (2008)/Iron Man (2008) {tmdb-1726} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,27826876878,25.92,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Avatar The Way of Water (2022),Avatar The Way of Water (2022) {tmdb-76600} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-W4NK3R.mkv,/mnt/media/4K Movies/Avatar The Way of Water (2022)/Avatar The Way of Water (2022) {tmdb-76600} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-W4NK3R.mkv,Avatar The Way of Water (2022)/Avatar The Way of Water (2022) {tmdb-76600} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-W4NK3R.mkv,58699206074,54.67,2160p,,,H.265,TrueHD,HDR10,BluRay,,,
The Godfather (1972),The Godfather (1972) {tmdb-238} - [Bluray-2160p][TrueHD 5.1][DV HDR10][x265]-SPHD.mkv,/mnt/media/4K Movies/The Godfather (1972)/The Godfather (1972) {tmdb-238} - [Bluray-2160p][TrueHD 5.1][DV HDR10][x265]-SPHD.mkv,The Godfather (1972)/The Godfather (1972) {tmdb-238} - [Bluray-2160p][TrueHD 5.1][DV HDR10][x265]-SPHD.mkv,60948061655,56.76,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
The Lord of the Rings The Return of the King (2003),The Lord of the Rings The Return of the King (2003) {tmdb-122} - {edition-Extended} [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,/mnt/media/4K Movies/The Lord of the Rings The Return of the King (2003)/The Lord of the Rings The Return of the King (2003) {tmdb-122} - {edition-Extended} [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,The Lord of the Rings The Return of the King (2003)/The Lord of the Rings The Return of the King (2003) {tmdb-122} - {edition-Extended} [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,141123556741,131.43,2160p,,,H.265,TrueHD,DV HDR10,Remux,,,
Deadpool 2 (2018),Deadpool 2 (2018) {tmdb-383498} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-MainFrame.mkv,/mnt/media/4K Movies/Deadpool 2 (2018)/Deadpool 2 (2018) {tmdb-383498} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-MainFrame.mkv,Deadpool 2 (2018)/Deadpool 2 (2018) {tmdb-383498} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-MainFrame.mkv,31799966800,29.62,2160p,,,H.265,TrueHD,HDR10,BluRay,,,
Apocalypse Now (1979),Apocalypse Now (1979) {tmdb-28} - {edition-Theatrical Cut} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,/mnt/media/4K Movies/Apocalypse Now (1979)/Apocalypse Now (1979) {tmdb-28} - {edition-Theatrical Cut} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,Apocalypse Now (1979)/Apocalypse Now (1979) {tmdb-28} - {edition-Theatrical Cut} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,40107303127,37.35,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Star Trek The Motion Picture (1979),Star Trek The Motion Picture (1979) {tmdb-152} - [Bluray-2160p][TrueHD Atmos 7.1][DV][x265]-VD0N.mkv,/mnt/media/4K Movies/Star Trek The Motion Picture (1979)/Star Trek The Motion Picture (1979) {tmdb-152} - [Bluray-2160p][TrueHD Atmos 7.1][DV][x265]-VD0N.mkv,Star Trek The Motion Picture (1979)/Star Trek The Motion Picture (1979) {tmdb-152} - [Bluray-2160p][TrueHD Atmos 7.1][DV][x265]-VD0N.mkv,45837210270,42.69,2160p,,,H.265,TrueHD,DV,BluRay,,,
Blade II (2002),Blade II (2002) {tmdb-36586} - [WEBDL-2160p][DTS-HD MA 7.1][DV HDR10][h265]-FLUX.mkv,/mnt/media/4K Movies/Blade II (2002)/Blade II (2002) {tmdb-36586} - [WEBDL-2160p][DTS-HD MA 7.1][DV HDR10][h265]-FLUX.mkv,Blade II (2002)/Blade II (2002) {tmdb-36586} - [WEBDL-2160p][DTS-HD MA 7.1][DV HDR10][h265]-FLUX.mkv,23610372860,21.99,2160p,,,H.265,DTS-HD,DV HDR10,WEB-DL,,,
Return of the Jedi (1983),Return of the Jedi (1983) {tmdb-1892} - [Hybrid][Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-HiDt.mkv,/mnt/media/4K Movies/Return of the Jedi (1983)/Return of the Jedi (1983) {tmdb-1892} - [Hybrid][Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-HiDt.mkv,Return of the Jedi (1983)/Return of the Jedi (1983) {tmdb-1892} - [Hybrid][Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-HiDt.mkv,31938745004,29.75,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
The Empire Strikes Back (1980),The Empire Strikes Back (1980) {tmdb-1891} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-HQMUX.mkv,/mnt/media/4K Movies/The Empire Strikes Back (1980)/The Empire Strikes Back (1980) {tmdb-1891} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-HQMUX.mkv,The Empire Strikes Back (1980)/The Empire Strikes Back (1980) {tmdb-1891} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-HQMUX.mkv,29606291714,27.57,2160p,,,H.265,TrueHD,HDR10,BluRay,,,
Captain America Brave New World (2025),Captain America Brave New World (2025) {tmdb-822119} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-MainFrame.mkv,/mnt/media/4K Movies/Captain America Brave New World (2025)/Captain America Brave New World (2025) {tmdb-822119} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-MainFrame.mkv,Captain America Brave New World (2025)/Captain America Brave New World (2025) {tmdb-822119} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-MainFrame.mkv,22311039850,20.78,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Mad Max Fury Road (2015),Mad Max Fury Road (2015) {tmdb-76341} - [Hybrid][Remux-2160p Proper][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,/mnt/media/4K Movies/Mad Max Fury Road (2015)/Mad Max Fury Road (2015) {tmdb-76341} - [Hybrid][Remux-2160p Proper][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,Mad Max Fury Road (2015)/Mad Max Fury Road (2015) {tmdb-76341} - [Hybrid][Remux-2160p Proper][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,46029918926,42.87,2160p,,,H.265,TrueHD,DV HDR10,Remux,,,
Fast and Furious 6 (2013),Fast and Furious 6 (2013) {tmdb-82992} - {edition-Extended} [Bluray-2160p Proper][DTS-HD MA 5.1][HDR10][x265]-CtrlHD.mkv,/mnt/media/4K Movies/Fast and Furious 6 (2013)/Fast and Furious 6 (2013) {tmdb-82992} - {edition-Extended} [Bluray-2160p Proper][DTS-HD MA 5.1][HDR10][x265]-CtrlHD.mkv,Fast and Furious 6 (2013)/Fast and Furious 6 (2013) {tmdb-82992} - {edition-Extended} [Bluray-2160p Proper][DTS-HD MA 5.1][HDR10][x265]-CtrlHD.mkv,30874593403,28.75,2160p,,,H.265,DTS-HD,HDR10,BluRay,,,
Mission Impossible Fallout (2018),Mission Impossible Fallout (2018) {tmdb-353081} - {edition-IMAX} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,/mnt/media/4K Movies/Mission Impossible Fallout (2018)/Mission Impossible Fallout (2018) {tmdb-353081} - {edition-IMAX} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,Mission Impossible Fallout (2018)/Mission Impossible Fallout (2018) {tmdb-353081} - {edition-IMAX} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,54968958876,51.19,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Mission Impossible Rogue Nation (2015),Mission Impossible Rogue Nation (2015) {tmdb-177677} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-HQMUX.mkv,/mnt/media/4K Movies/Mission Impossible Rogue Nation (2015)/Mission Impossible Rogue Nation (2015) {tmdb-177677} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-HQMUX.mkv,Mission Impossible Rogue Nation (2015)/Mission Impossible Rogue Nation (2015) {tmdb-177677} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-HQMUX.mkv,26821258345,24.98,2160p,,,H.265,TrueHD,HDR10,BluRay,,,
The Abyss (1989),The Abyss (1989) {tmdb-2756} - {edition-Special Edition} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,/mnt/media/4K Movies/The Abyss (1989)/The Abyss (1989) {tmdb-2756} - {edition-Special Edition} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,The Abyss (1989)/The Abyss (1989) {tmdb-2756} - {edition-Special Edition} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,35786735192,33.33,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Thor Ragnarok (2017),Thor Ragnarok (2017) {tmdb-284053} - [Hybrid][Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-LEGi0N.mkv,/mnt/media/4K Movies/Thor Ragnarok (2017)/Thor Ragnarok (2017) {tmdb-284053} - [Hybrid][Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-LEGi0N.mkv,Thor Ragnarok (2017)/Thor Ragnarok (2017) {tmdb-284053} - [Hybrid][Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-LEGi0N.mkv,29582187680,27.55,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Zombieland Double Tap (2019),Zombieland Double Tap (2019) {tmdb-338967} - [Bluray-2160p][DTS-X 7.1][DV HDR10][x265]-MainFrame.mkv,/mnt/media/4K Movies/Zombieland Double Tap (2019)/Zombieland Double Tap (2019) {tmdb-338967} - [Bluray-2160p][DTS-X 7.1][DV HDR10][x265]-MainFrame.mkv,Zombieland Double Tap (2019)/Zombieland Double Tap (2019) {tmdb-338967} - [Bluray-2160p][DTS-X 7.1][DV HDR10][x265]-MainFrame.mkv,18960398797,17.66,2160p,,,H.265,DTS:X,DV HDR10,BluRay,,,
Napoleon (2023),Napoleon (2023) {tmdb-753342} - {edition-Directors Cut} [ATVP][WEBDL-2160p][EAC3 Atmos 5.1][DV HDR10Plus][h265]-FLUX.mkv,/mnt/media/4K Movies/Napoleon (2023)/Napoleon (2023) {tmdb-753342} - {edition-Directors Cut} [ATVP][WEBDL-2160p][EAC3 Atmos 5.1][DV HDR10Plus][h265]-FLUX.mkv,Napoleon (2023)/Napoleon (2023) {tmdb-753342} - {edition-Directors Cut} [ATVP][WEBDL-2160p][EAC3 Atmos 5.1][DV HDR10Plus][h265]-FLUX.mkv,37161578663,34.61,2160p,,,H.265,DD+,DV HDR10,WEB-DL,,,
Zack Snyders Justice League (2021),Zack Snyders Justice League (2021) {tmdb-791373} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,/mnt/media/4K Movies/Zack Snyders Justice League (2021)/Zack Snyders Justice League (2021) {tmdb-791373} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,Zack Snyders Justice League (2021)/Zack Snyders Justice League (2021) {tmdb-791373} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,56152706692,52.3,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Highlander (1986),Highlander (1986) {tmdb-8009} - [Bluray-2160p][DTS-HD MA 5.1][DV HDR10][x265]-W4NK3R.mkv,/mnt/media/4K Movies/Highlander (1986)/Highlander (1986) {tmdb-8009} - [Bluray-2160p][DTS-HD MA 5.1][DV HDR10][x265]-W4NK3R.mkv,Highlander (1986)/Highlander (1986) {tmdb-8009} - [Bluray-2160p][DTS-HD MA 5.1][DV HDR10][x265]-W4NK3R.mkv,54649057706,50.9,2160p,,,H.265,DTS-HD,DV HDR10,BluRay,,,
Earth One Amazing Day (2017),Earth One Amazing Day (2017) {tmdb-464593} - [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,/mnt/media/4K Movies/Earth One Amazing Day (2017)/Earth One Amazing Day (2017) {tmdb-464593} - [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,Earth One Amazing Day (2017)/Earth One Amazing Day (2017) {tmdb-464593} - [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,52336046428,48.74,2160p,,,H.265,TrueHD,DV HDR10,Remux,,,
Aliens (1986),Aliens (1986) {tmdb-679} - {edition-Special Edition} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,/mnt/media/4K Movies/Aliens (1986)/Aliens (1986) {tmdb-679} - {edition-Special Edition} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,Aliens (1986)/Aliens (1986) {tmdb-679} - {edition-Special Edition} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,56481561613,52.6,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
War for the Planet of the Apes (2017),War for the Planet of the Apes (2017) {tmdb-281338} - [Hybrid][Bluray-2160p][EAC3 Atmos 8.0][DV HDR10Plus][x265]-BiTOR.mkv,/mnt/media/4K Movies/War for the Planet of the Apes (2017)/War for the Planet of the Apes (2017) {tmdb-281338} - [Hybrid][Bluray-2160p][EAC3 Atmos 8.0][DV HDR10Plus][x265]-BiTOR.mkv,War for the Planet of the Apes (2017)/War for the Planet of the Apes (2017) {tmdb-281338} - [Hybrid][Bluray-2160p][EAC3 Atmos 8.0][DV HDR10Plus][x265]-BiTOR.mkv,21132418642,19.68,2160p,,,H.265,DD+,DV HDR10,BluRay,,,
