title,filename,path,relative_path,size_bytes,size_gb,resolution,width,height,video_codec,audio_codec,hdr,source,group,duration_minutes,bitrate_mbps
Star Trek Strange New Worlds,Star Trek Strange New Worlds (2022) - S01E01 - Strange New Worlds [PMTP PMTP PMTP WEBDL-2160p][DV][EAC3 5.1][h265].mkv,/mnt/media/4K TV Shows/Star Trek Strange New Worlds/Season 01/Star Trek Strange New Worlds (2022) - S01E01 - Strange New Worlds [PMTP PMTP PMTP WEBDL-2160p][DV][EAC3 5.1][h265].mkv,Star Trek Strange New Worlds/Season 01/Star Trek Strange New Worlds (2022) - S01E01 - Strange New Worlds [PMTP PMTP PMTP WEBDL-2160p][DV][EAC3 5.1][h265].mkv,5708517400,5.32,2160p,,,H.265,DD+,DV,WEB-DL,,,
Star Trek Strange New Worlds,Star Trek Strange New Worlds (2022) - S01E02 - Children of the Comet [PMTP PMTP PMTP WEBDL-2160p][DV][EAC3 5.1][h265].mkv,/mnt/media/4K TV Shows/Star Trek Strange New Worlds/Season 01/Star Trek Strange New Worlds (2022) - S01E02 - Children of the Comet [PMTP PMTP PMTP WEBDL-2160p][DV][EAC3 5.1][h265].mkv,Star Trek Strange New Worlds/Season 01/Star Trek Strange New Worlds (2022) - S01E02 - Children of the Comet [PMTP PMTP PMTP WEBDL-2160p][DV][EAC3 5.1][h265].mkv,5591330544,5.21,2160p,,,H.265,DD+,DV,WEB-DL,,,
Star Trek Strange New Worlds,Star Trek Strange New Worlds (2022) - S01E03 - Ghosts of Illyria [PMTP PMTP PMTP WEBDL-2160p][DV][EAC3 5.1][h265].mkv,/mnt/media/4K TV Shows/Star Trek Strange New Worlds/Season 01/Star Trek Strange New Worlds (2022) - S01E03 - Ghosts of Illyria [PMTP PMTP PMTP WEBDL-2160p][DV][EAC3 5.1][h265].mkv,Star Trek Strange New Worlds/Season 01/Star Trek Strange New Worlds (2022) - S01E03 - Ghosts of Illyria [PMTP PMTP PMTP WEBDL-2160p][DV][EAC3 5.1][h265].mkv,4819126335,4.49,2160p,,,H.265,DD+,DV,WEB-DL,,,
Star Trek Strange New Worlds,Star Trek Strange New Worlds (2022) - S01E04 - Memento Mori [PMTP PMTP PMTP WEBDL-2160p][DV][EAC3 5.1][h265].mkv,/mnt/media/4K TV Shows/Star Trek Strange New Worlds/Season 01/Star Trek Strange New Worlds (2022) - S01E04 - Memento Mori [PMTP PMTP PMTP WEBDL-2160p][DV][EAC3 5.1][h265].mkv,Star Trek Strange New Worlds/Season 01/Star Trek Strange New Worlds (2022) - S01E04 - Memento Mori [PMTP PMTP PMTP WEBDL-2160p][DV][EAC3 5.1][h265].mkv,5706935407,5.31,2160p,,,H.265,DD+,DV,WEB-DL,,,
Star Trek Strange New Worlds,Star Trek Strange New Worlds (2022) - S01E05 - Spock Amok [PMTP PMTP PMTP WEBDL-2160p][DV][EAC3 5.1][h265].mkv,/mnt/media/4K TV Shows/Star Trek Strange New Worlds/Season 01/Star Trek Strange New Worlds (2022) - S01E05 - Spock Amok [PMTP PMTP PMTP WEBDL-2160p][DV][EAC3 5.1][h265].mkv,Star Trek Strange New Worlds/Season 01/Star Trek Strange New Worlds (2022) - S01E05 - Spock Amok [PMTP PMTP PMTP WEBDL-2160p][DV][EAC3 5.1][h265].mkv,5490317960,5.11,2160p,,,H.265,DD+,DV,WEB-DL,,,
Star Trek Strange New Worlds,Star Trek Strange New Worlds (2022) - S01E06 - Lift Us Where Suffering Cannot Reach [PMTP PMTP PMTP WEBDL-2160p][DV][EAC3 5.1][h265].mkv,/mnt/media/4K TV Shows/Star Trek Strange New Worlds/Season 01/Star Trek Strange New Worlds (2022) - S01E06 - Lift Us Where Suffering Cannot Reach [PMTP PMTP PMTP WEBDL-2160p][DV][EAC3 5.1][h265].mkv,Star Trek Strange New Worlds/Season 01/Star Trek Strange New Worlds (2022) - S01E06 - Lift Us Where Suffering Cannot Reach [PMTP PMTP PMTP WEBDL-2160p][DV][EAC3 5.1][h265].mkv,5353413410,4.99,2160p,,,H.265,DD+,DV,WEB-DL,,,
Star Trek Strange New Worlds,Star Trek Strange New Worlds (2022) - S01E07 - The Serene Squall [PMTP PMTP PMTP WEBDL-2160p][DV][EAC3 5.1][h265].mkv,/mnt/media/4K TV Shows/Star Trek Strange New Worlds/Season 01/Star Trek Strange New Worlds (2022) - S01E07 - The Serene Squall [PMTP PMTP PMTP WEBDL-2160p][DV][EAC3 5.1][h265].mkv,Star Trek Strange New Worlds/Season 01/Star Trek Strange New Worlds (2022) - S01E07 - The Serene Squall [PMTP PMTP PMTP WEBDL-2160p][DV][EAC3 5.1][h265].mkv,5281778826,4.92,2160p,,,H.265,DD+,DV,WEB-DL,,,
Star Trek Strange New Worlds,Star Trek Strange New Worlds (2022) - S01E08 - The Elysian Kingdom [PMTP PMTP PMTP WEBDL-2160p][DV][EAC3 5.1][h265].mkv,/mnt/media/4K TV Shows/Star Trek Strange New Worlds/Season 01/Star Trek Strange New Worlds (2022) - S01E08 - The Elysian Kingdom [PMTP PMTP PMTP WEBDL-2160p][DV][EAC3 5.1][h265].mkv,Star Trek Strange New Worlds/Season 01/Star Trek Strange New Worlds (2022) - S01E08 - The Elysian Kingdom [PMTP PMTP PMTP WEBDL-2160p][DV][EAC3 5.1][h265].mkv,5694024948,5.3,2160p,,,H.265,DD+,DV,WEB-DL,,,
Star Trek Strange New Worlds,Star Trek Strange New Worlds (2022) - S01E09 - All Those Who Wander [PMTP PMTP PMTP WEBDL-2160p][DV][EAC3 5.1][h265].mkv,/mnt/media/4K TV Shows/Star Trek Strange New Worlds/Season 01/Star Trek Strange New Worlds (2022) - S01E09 - All Those Who Wander [PMTP PMTP PMTP WEBDL-2160p][DV][EAC3 5.1][h265].mkv,Star Trek Strange New Worlds/Season 01/Star Trek Strange New Worlds (2022) - S01E09 - All Those Who Wander [PMTP PMTP PMTP WEBDL-2160p][DV][EAC3 5.1][h265].mkv,5592296193,5.21,2160p,,,H.265,DD+,DV,WEB-DL,,,
Star Trek Strange New Worlds,Star Trek Strange New Worlds (2022) - S01E10 - A Quality of Mercy [PMTP PMTP PMTP WEBDL-2160p][DV][EAC3 5.1][h265].mkv,/mnt/media/4K TV Shows/Star Trek Strange New Worlds/Season 01/Star Trek Strange New Worlds (2022) - S01E10 - A Quality of Mercy [PMTP PMTP PMTP WEBDL-2160p][DV][EAC3 5.1][h265].mkv,Star Trek Strange New Worlds/Season 01/Star Trek Strange New Worlds (2022) - S01E10 - A Quality of Mercy [PMTP PMTP PMTP WEBDL-2160p][DV][EAC3 5.1][h265].mkv,6668371862,6.21,2160p,,,H.265,DD+,DV,WEB-DL,,,
