title,filename,path,relative_path,size_bytes,size_gb,resolution,width,height,video_codec,audio_codec,hdr,source,group,duration_minutes,bitrate_mbps
The Abyss (1989),The Abyss (1989) {tmdb-2756} - {edition-Special Edition} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Abyss (1989)/The Abyss (1989) {tmdb-2756} - {edition-Special Edition} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,The Abyss (1989)/The Abyss (1989) {tmdb-2756} - {edition-Special Edition} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,35786735192,33.33,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
The Avengers (2012),The Avengers (2012) {tmdb-24428} - [Remux-2160p Proper][TrueHD Atmos 7.1][HDR10][HEVC]-EPSiLON.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Avengers (2012)/The Avengers (2012) {tmdb-24428} - [Remux-2160p Proper][TrueHD Atmos 7.1][HDR10][HEVC]-EPSiLON.mkv,The Avengers (2012)/The Avengers (2012) {tmdb-24428} - [Remux-2160p Proper][TrueHD Atmos 7.1][HDR10][HEVC]-EPSiLON.mkv,52333434503,48.74,2160p,,,H.265,TrueHD,HDR10,Remux,,,
The Batman (2022),The Batman (2022) {tmdb-414906} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Batman (2022)/The Batman (2022) {tmdb-414906} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,The Batman (2022)/The Batman (2022) {tmdb-414906} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,46320821907,43.14,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
The Chronicles of Riddick (2004),The Chronicles of Riddick (2004) {tmdb-2789} - {edition-Director's Cut} [Bluray-2160p][DTS-HD MA 5.1][DV HDR10][x265]-SPHD.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Chronicles of Riddick (2004)/The Chronicles of Riddick (2004) {tmdb-2789} - {edition-Director's Cut} [Bluray-2160p][DTS-HD MA 5.1][DV HDR10][x265]-SPHD.mkv,The Chronicles of Riddick (2004)/The Chronicles of Riddick (2004) {tmdb-2789} - {edition-Director's Cut} [Bluray-2160p][DTS-HD MA 5.1][DV HDR10][x265]-SPHD.mkv,61111131462,56.91,2160p,,,H.265,DTS-HD,DV HDR10,BluRay,,,
The Dark Knight (2008),The Dark Knight (2008) {tmdb-155} - [Remux-2160p][DTS-HD MA 5.1][HDR10][HEVC]-BluDragon.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Dark Knight (2008)/The Dark Knight (2008) {tmdb-155} - [Remux-2160p][DTS-HD MA 5.1][HDR10][HEVC]-BluDragon.mkv,The Dark Knight (2008)/The Dark Knight (2008) {tmdb-155} - [Remux-2160p][DTS-HD MA 5.1][HDR10][HEVC]-BluDragon.mkv,58571114949,54.55,2160p,,,H.265,DTS-HD,HDR10,Remux,,,
The Dark Knight Rises (2012),The Dark Knight Rises (2012) {tmdb-49026} - [Remux-2160p][DTS-HD MA 5.1][HDR10][HEVC]-BluDragon.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Dark Knight Rises (2012)/The Dark Knight Rises (2012) {tmdb-49026} - [Remux-2160p][DTS-HD MA 5.1][HDR10][HEVC]-BluDragon.mkv,The Dark Knight Rises (2012)/The Dark Knight Rises (2012) {tmdb-49026} - [Remux-2160p][DTS-HD MA 5.1][HDR10][HEVC]-BluDragon.mkv,74310780663,69.21,2160p,,,H.265,DTS-HD,HDR10,Remux,,,
The Empire Strikes Back (1980),The Empire Strikes Back (1980) {tmdb-1891} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265].mkv,/mnt/synology/rs-4kmedia/4kmovies/The Empire Strikes Back (1980)/The Empire Strikes Back (1980) {tmdb-1891} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265].mkv,The Empire Strikes Back (1980)/The Empire Strikes Back (1980) {tmdb-1891} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265].mkv,33536526487,31.23,2160p,,,H.265,TrueHD,HDR10,BluRay,,,
The Hobbit An Unexpected Journey (2012),The Hobbit An Unexpected Journey (2012) {tmdb-49051} - {edition-Extended Cut} [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Hobbit An Unexpected Journey (2012)/The Hobbit An Unexpected Journey (2012) {tmdb-49051} - {edition-Extended Cut} [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,The Hobbit An Unexpected Journey (2012)/The Hobbit An Unexpected Journey (2012) {tmdb-49051} - {edition-Extended Cut} [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,74566778707,69.45,2160p,,,H.265,TrueHD,DV HDR10,Remux,,,
The Hobbit The Battle of the Five Armies (2014),The Hobbit The Battle of the Five Armies (2014) {tmdb-122917} - {edition-Extended Cut} [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Hobbit The Battle of the Five Armies (2014)/The Hobbit The Battle of the Five Armies (2014) {tmdb-122917} - {edition-Extended Cut} [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,The Hobbit The Battle of the Five Armies (2014)/The Hobbit The Battle of the Five Armies (2014) {tmdb-122917} - {edition-Extended Cut} [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,64520564342,60.09,2160p,,,H.265,TrueHD,DV HDR10,Remux,,,
The Hobbit The Desolation of Smaug (2013),The Hobbit The Desolation of Smaug (2013) {tmdb-57158} - {edition-Extended Cut} [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Hobbit The Desolation of Smaug (2013)/The Hobbit The Desolation of Smaug (2013) {tmdb-57158} - {edition-Extended Cut} [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,The Hobbit The Desolation of Smaug (2013)/The Hobbit The Desolation of Smaug (2013) {tmdb-57158} - {edition-Extended Cut} [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,84661155918,78.85,2160p,,,H.265,TrueHD,DV HDR10,Remux,,,
The Hunger Games (2012),The Hunger Games (2012) {tmdb-70160} - [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][h265].mkv,/mnt/synology/rs-4kmedia/4kmovies/The Hunger Games (2012)/The Hunger Games (2012) {tmdb-70160} - [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][h265].mkv,The Hunger Games (2012)/The Hunger Games (2012) {tmdb-70160} - [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][h265].mkv,75557146736,70.37,2160p,,,H.265,TrueHD,DV HDR10,Remux,,,
The Hunger Games Catching Fire (2013),The Hunger Games Catching Fire (2013) {tmdb-101299} - [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][h265].mkv,/mnt/synology/rs-4kmedia/4kmovies/The Hunger Games Catching Fire (2013)/The Hunger Games Catching Fire (2013) {tmdb-101299} - [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][h265].mkv,The Hunger Games Catching Fire (2013)/The Hunger Games Catching Fire (2013) {tmdb-101299} - [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][h265].mkv,78025518110,72.67,2160p,,,H.265,TrueHD,DV HDR10,Remux,,,
The Hunt for Red October (1990),The Hunt for Red October (1990) {tmdb-1669} - [Bluray-2160p][TrueHD 5.1][HDR10][x265]-HQMUX.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Hunt for Red October (1990)/The Hunt for Red October (1990) {tmdb-1669} - [Bluray-2160p][TrueHD 5.1][HDR10][x265]-HQMUX.mkv,The Hunt for Red October (1990)/The Hunt for Red October (1990) {tmdb-1669} - [Bluray-2160p][TrueHD 5.1][HDR10][x265]-HQMUX.mkv,24363997863,22.69,2160p,,,H.265,TrueHD,HDR10,BluRay,,,
The Lord of the Rings The Fellowship of the Ring (2001),The Lord of the Rings The Fellowship of the Ring (2001) {tmdb-120} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][h265].mkv,/mnt/synology/rs-4kmedia/4kmovies/The Lord of the Rings The Fellowship of the Ring (2001)/The Lord of the Rings The Fellowship of the Ring (2001) {tmdb-120} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][h265].mkv,The Lord of the Rings The Fellowship of the Ring (2001)/The Lord of the Rings The Fellowship of the Ring (2001) {tmdb-120} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][h265].mkv,119919536474,111.68,2160p,,,H.265,TrueHD,HDR10,Remux,,,
The Lord of the Rings The Return of the King (2003),The Lord of the Rings The Return of the King (2003) {tmdb-122} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][h265].mkv,/mnt/synology/rs-4kmedia/4kmovies/The Lord of the Rings The Return of the King (2003)/The Lord of the Rings The Return of the King (2003) {tmdb-122} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][h265].mkv,The Lord of the Rings The Return of the King (2003)/The Lord of the Rings The Return of the King (2003) {tmdb-122} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][h265].mkv,133437126066,124.27,2160p,,,H.265,TrueHD,HDR10,Remux,,,
The Lord of the Rings The Two Towers (2002),The Lord of the Rings The Two Towers (2002) {tmdb-121} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][h265].mkv,/mnt/synology/rs-4kmedia/4kmovies/The Lord of the Rings The Two Towers (2002)/The Lord of the Rings The Two Towers (2002) {tmdb-121} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][h265].mkv,The Lord of the Rings The Two Towers (2002)/The Lord of the Rings The Two Towers (2002) {tmdb-121} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][h265].mkv,113736685889,105.93,2160p,,,H.265,TrueHD,HDR10,Remux,,,
The Martian (2015),The Martian (2015) {tmdb-286217} - {edition-Extended} [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-TERMiNAL.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Martian (2015)/The Martian (2015) {tmdb-286217} - {edition-Extended} [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-TERMiNAL.mkv,The Martian (2015)/The Martian (2015) {tmdb-286217} - {edition-Extended} [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-TERMiNAL.mkv,21845823720,20.35,2160p,,,H.265,TrueHD,HDR10,BluRay,,,
The Matrix (1999),The Matrix (1999) {tmdb-603} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-FraMeSToR.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Matrix (1999)/The Matrix (1999) {tmdb-603} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-FraMeSToR.mkv,The Matrix (1999)/The Matrix (1999) {tmdb-603} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-FraMeSToR.mkv,56310151835,52.44,2160p,,,H.265,TrueHD,HDR10,Remux,,,
The Matrix Reloaded (2003),The Matrix Reloaded (2003) {tmdb-604} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-CtrlHD.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Matrix Reloaded (2003)/The Matrix Reloaded (2003) {tmdb-604} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-CtrlHD.mkv,The Matrix Reloaded (2003)/The Matrix Reloaded (2003) {tmdb-604} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-CtrlHD.mkv,49386043158,45.99,2160p,,,H.265,TrueHD,HDR10,BluRay,,,
The Matrix Resurrections (2021),The Matrix Resurrections (2021) {tmdb-624860} - [WEBDL-2160p][EAC3 Atmos 5.1][DV HDR10][x265].mkv,/mnt/synology/rs-4kmedia/4kmovies/The Matrix Resurrections (2021)/The Matrix Resurrections (2021) {tmdb-624860} - [WEBDL-2160p][EAC3 Atmos 5.1][DV HDR10][x265].mkv,The Matrix Resurrections (2021)/The Matrix Resurrections (2021) {tmdb-624860} - [WEBDL-2160p][EAC3 Atmos 5.1][DV HDR10][x265].mkv,20659761079,19.24,2160p,,,H.265,DD+,DV HDR10,WEB-DL,,,
The Matrix Revolutions (2003),The Matrix Revolutions (2003) {tmdb-605} - [Bluray-2160p][EAC3 5.1][HDR10][x265]-d3g.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Matrix Revolutions (2003)/The Matrix Revolutions (2003) {tmdb-605} - [Bluray-2160p][EAC3 5.1][HDR10][x265]-d3g.mkv,The Matrix Revolutions (2003)/The Matrix Revolutions (2003) {tmdb-605} - [Bluray-2160p][EAC3 5.1][HDR10][x265]-d3g.mkv,30715136062,28.61,2160p,,,H.265,DD+,HDR10,BluRay,,,
The Mummy (1999),The Mummy (1999) {tmdb-564} - [Bluray-2160p][DTS-X 7.1][HDR10][x265]-IAMABLE.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Mummy (1999)/The Mummy (1999) {tmdb-564} - [Bluray-2160p][DTS-X 7.1][HDR10][x265]-IAMABLE.mkv,The Mummy (1999)/The Mummy (1999) {tmdb-564} - [Bluray-2160p][DTS-X 7.1][HDR10][x265]-IAMABLE.mkv,34922390576,32.52,2160p,,,H.265,DTS:X,HDR10,BluRay,,,
The Outfit (2022),The Outfit (2022) {tmdb-799876} - [WEBDL-2160p][AC3 5.1][HDR10][h265].mkv,/mnt/synology/rs-4kmedia/4kmovies/The Outfit (2022)/The Outfit (2022) {tmdb-799876} - [WEBDL-2160p][AC3 5.1][HDR10][h265].mkv,The Outfit (2022)/The Outfit (2022) {tmdb-799876} - [WEBDL-2160p][AC3 5.1][HDR10][h265].mkv,11810548463,11.0,2160p,,,H.265,DD,HDR10,WEB-DL,,,
The Predator (2018),The Predator (2018) {tmdb-346910} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-BluDragon.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Predator (2018)/The Predator (2018) {tmdb-346910} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-BluDragon.mkv,The Predator (2018)/The Predator (2018) {tmdb-346910} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-BluDragon.mkv,50970065009,47.47,2160p,,,H.265,TrueHD,HDR10,Remux,,,
The Revenant (2015),The Revenant (2015) {tmdb-281957} - [Remux-2160p][DTS-HD MA 7.1][HDR10][HEVC]-FraMeSToR.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Revenant (2015)/The Revenant (2015) {tmdb-281957} - [Remux-2160p][DTS-HD MA 7.1][HDR10][HEVC]-FraMeSToR.mkv,The Revenant (2015)/The Revenant (2015) {tmdb-281957} - [Remux-2160p][DTS-HD MA 7.1][HDR10][HEVC]-FraMeSToR.mkv,48836555747,45.48,2160p,,,H.265,DTS-HD,HDR10,Remux,,,
Thor Ragnarok (2017),Thor Ragnarok (2017) {tmdb-284053} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10Plus][x265]-UnKn0wn.mkv,/mnt/synology/rs-4kmedia/4kmovies/Thor Ragnarok (2017)/Thor Ragnarok (2017) {tmdb-284053} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10Plus][x265]-UnKn0wn.mkv,Thor Ragnarok (2017)/Thor Ragnarok (2017) {tmdb-284053} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10Plus][x265]-UnKn0wn.mkv,21593469530,20.11,2160p,,,H.265,TrueHD,HDR10+,BluRay,,,
Top Gun (1986),Top Gun (1986) {tmdb-744} - [Bluray-2160p][TrueHD Atmos 7.1][DV][h265]-SHD.mkv,/mnt/synology/rs-4kmedia/4kmovies/Top Gun (1986)/Top Gun (1986) {tmdb-744} - [Bluray-2160p][TrueHD Atmos 7.1][DV][h265]-SHD.mkv,Top Gun (1986)/Top Gun (1986) {tmdb-744} - [Bluray-2160p][TrueHD Atmos 7.1][DV][h265]-SHD.mkv,24692474732,23.0,2160p,,,H.265,TrueHD,DV,BluRay,,,
Top Gun Maverick (2022),Top Gun Maverick (2022) {tmdb-361743} - [WEBDL-2160p][EAC3 Atmos 5.1][DV HDR10Plus][h265].mkv,/mnt/synology/rs-4kmedia/4kmovies/Top Gun Maverick (2022)/Top Gun Maverick (2022) {tmdb-361743} - [WEBDL-2160p][EAC3 Atmos 5.1][DV HDR10Plus][h265].mkv,Top Gun Maverick (2022)/Top Gun Maverick (2022) {tmdb-361743} - [WEBDL-2160p][EAC3 Atmos 5.1][DV HDR10Plus][h265].mkv,24639337706,22.95,2160p,,,H.265,DD+,DV HDR10,WEB-DL,,,
Total Recall (1990),Total Recall (1990) {tmdb-861} - [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][h265].mkv,/mnt/synology/rs-4kmedia/4kmovies/Total Recall (1990)/Total Recall (1990) {tmdb-861} - [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][h265].mkv,Total Recall (1990)/Total Recall (1990) {tmdb-861} - [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][h265].mkv,76307107799,71.07,2160p,,,H.265,TrueHD,DV HDR10,Remux,,,
Twister (1996),Twister (1996) {tmdb-664} - [Remux-1080p][TrueHD Atmos 7.1][x264].mkv,/mnt/synology/rs-4kmedia/4kmovies/Twister (1996)/Twister (1996) {tmdb-664} - [Remux-1080p][TrueHD Atmos 7.1][x264].mkv,Twister (1996)/Twister (1996) {tmdb-664} - [Remux-1080p][TrueHD Atmos 7.1][x264].mkv,27919595650,26.0,1080p,,,H.264,TrueHD,,Remux,,,
Twisters (2024),Twisters (2024) {tmdb-718821} - [WEBDL-2160p][EAC3 Atmos 5.1][DV HDR10Plus][h265]-FLUX.mkv,/mnt/synology/rs-4kmedia/4kmovies/Twisters (2024)/Twisters (2024) {tmdb-718821} - [WEBDL-2160p][EAC3 Atmos 5.1][DV HDR10Plus][h265]-FLUX.mkv,Twisters (2024)/Twisters (2024) {tmdb-718821} - [WEBDL-2160p][EAC3 Atmos 5.1][DV HDR10Plus][h265]-FLUX.mkv,23407500311,21.8,2160p,,,H.265,DD+,DV HDR10,WEB-DL,,,
Uncharted (2022),Uncharted (2022) {tmdb-335787} - [WEBDL-2160p][EAC3 Atmos 5.1][h265].mkv,/mnt/synology/rs-4kmedia/4kmovies/Uncharted (2022)/Uncharted (2022) {tmdb-335787} - [WEBDL-2160p][EAC3 Atmos 5.1][h265].mkv,Uncharted (2022)/Uncharted (2022) {tmdb-335787} - [WEBDL-2160p][EAC3 Atmos 5.1][h265].mkv,22078701192,20.56,2160p,,,H.265,DD+,,WEB-DL,,,
War for the Planet of the Apes (2017),War for the Planet of the Apes (2017) {tmdb-281338} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-Absinth.mkv,/mnt/synology/rs-4kmedia/4kmovies/War for the Planet of the Apes (2017)/War for the Planet of the Apes (2017) {tmdb-281338} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-Absinth.mkv,War for the Planet of the Apes (2017)/War for the Planet of the Apes (2017) {tmdb-281338} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-Absinth.mkv,24515341736,22.83,2160p,,,H.265,TrueHD,HDR10,BluRay,,,
Wonder Woman (2017),Wonder Woman (2017) {tmdb-297762} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-CtrlHD.mkv,/mnt/synology/rs-4kmedia/4kmovies/Wonder Woman (2017)/Wonder Woman (2017) {tmdb-297762} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-CtrlHD.mkv,Wonder Woman (2017)/Wonder Woman (2017) {tmdb-297762} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-CtrlHD.mkv,48069432506,44.77,2160p,,,H.265,TrueHD,HDR10,BluRay,,,
Wonder Woman 1984 (2020),Wonder Woman 1984 (2020) {tmdb-464052} - [HMAX][WEBDL-2160p][EAC3 Atmos 5.1][HDR10][HEVC]-TOMMY.mkv,/mnt/synology/rs-4kmedia/4kmovies/Wonder Woman 1984 (2020)/Wonder Woman 1984 (2020) {tmdb-464052} - [HMAX][WEBDL-2160p][EAC3 Atmos 5.1][HDR10][HEVC]-TOMMY.mkv,Wonder Woman 1984 (2020)/Wonder Woman 1984 (2020) {tmdb-464052} - [HMAX][WEBDL-2160p][EAC3 Atmos 5.1][HDR10][HEVC]-TOMMY.mkv,21180090476,19.73,2160p,,,H.265,DD+,HDR10,WEB-DL,,,
Zombieland (2009),Zombieland (2009) {tmdb-19908} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-IAMABLE.mkv,/mnt/synology/rs-4kmedia/4kmovies/Zombieland (2009)/Zombieland (2009) {tmdb-19908} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-IAMABLE.mkv,Zombieland (2009)/Zombieland (2009) {tmdb-19908} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-IAMABLE.mkv,15081816630,14.05,2160p,,,H.265,TrueHD,HDR10,BluRay,,,
The Marvels (2023),The Marvels (2023) {tmdb-609681} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,/mnt/synology/rs-4kmedia/4kmovies/The Marvels (2023)/The Marvels (2023) {tmdb-609681} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,The Marvels (2023)/The Marvels (2023) {tmdb-609681} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,23484005229,21.87,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
John Wick Chapter 4 (2023),John Wick Chapter 4 (2023) {tmdb-603692} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,/mnt/synology/rs-4kmedia/4kmovies/John Wick Chapter 4 (2023)/John Wick Chapter 4 (2023) {tmdb-603692} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,John Wick Chapter 4 (2023)/John Wick Chapter 4 (2023) {tmdb-603692} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,47347063614,44.1,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
300 (2007),300 (2007) {tmdb-1271} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-FraMeSToR.mkv,/mnt/synology/rs-4kmedia/4kmovies/300 (2007)/300 (2007) {tmdb-1271} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-FraMeSToR.mkv,300 (2007)/300 (2007) {tmdb-1271} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-FraMeSToR.mkv,56679095113,52.79,2160p,,,H.265,TrueHD,HDR10,Remux,,,
Deadpool and Wolverine (2024),Deadpool and Wolverine (2024) {tmdb-533535} - [WEBDL-2160p][EAC3 Atmos 5.1][DV HDR10Plus][h265]-FLUX.mkv,/mnt/synology/rs-4kmedia/4kmovies/Deadpool and Wolverine (2024)/Deadpool and Wolverine (2024) {tmdb-533535} - [WEBDL-2160p][EAC3 Atmos 5.1][DV HDR10Plus][h265]-FLUX.mkv,Deadpool and Wolverine (2024)/Deadpool and Wolverine (2024) {tmdb-533535} - [WEBDL-2160p][EAC3 Atmos 5.1][DV HDR10Plus][h265]-FLUX.mkv,24136164635,22.48,2160p,,,H.265,DD+,DV HDR10,WEB-DL,,,
Bram Stokers Dracula (1992),Bram Stokers Dracula (1992) {tmdb-6114} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-BluDragon.mkv,/mnt/synology/rs-4kmedia/4kmovies/Bram Stokers Dracula (1992)/Bram Stokers Dracula (1992) {tmdb-6114} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-BluDragon.mkv,Bram Stokers Dracula (1992)/Bram Stokers Dracula (1992) {tmdb-6114} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-BluDragon.mkv,53834216542,50.14,2160p,,,H.265,TrueHD,HDR10,Remux,,,
Fast and Furious 6 (2013),Fast and Furious 6 (2013) {tmdb-82992} - [Remux-2160p Proper][DTS-HD MA 5.1][HDR10][h265].mkv,/mnt/synology/rs-4kmedia/4kmovies/Fast and Furious 6 (2013)/Fast and Furious 6 (2013) {tmdb-82992} - [Remux-2160p Proper][DTS-HD MA 5.1][HDR10][h265].mkv,Fast and Furious 6 (2013)/Fast and Furious 6 (2013) {tmdb-82992} - [Remux-2160p Proper][DTS-HD MA 5.1][HDR10][h265].mkv,46772337668,43.56,2160p,,,H.265,DTS-HD,HDR10,Remux,,,
King Kong vs. Godzilla (1962),King Kong vs. Godzilla (1962) {tmdb-1680} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-HDChina.mkv,/mnt/synology/rs-4kmedia/4kmovies/King Kong vs. Godzilla (1962)/King Kong vs. Godzilla (1962) {tmdb-1680} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-HDChina.mkv,King Kong vs. Godzilla (1962)/King Kong vs. Godzilla (1962) {tmdb-1680} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-HDChina.mkv,29236595633,27.23,2160p,,,H.265,TrueHD,HDR10,BluRay,,,
The Hunger Games Mockingjay Part 1 (2014),The Hunger Games Mockingjay Part 1 (2014) {tmdb-131631} - [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][h265].mkv,/mnt/synology/rs-4kmedia/4kmovies/The Hunger Games Mockingjay Part 1 (2014)/The Hunger Games Mockingjay Part 1 (2014) {tmdb-131631} - [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][h265].mkv,The Hunger Games Mockingjay Part 1 (2014)/The Hunger Games Mockingjay Part 1 (2014) {tmdb-131631} - [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][h265].mkv,66459734633,61.9,2160p,,,H.265,TrueHD,DV HDR10,Remux,,,
The Hunger Games Mockingjay Part 2 (2015),The Hunger Games Mockingjay Part 2 (2015) {tmdb-131634} - [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][h265].mkv,/mnt/synology/rs-4kmedia/4kmovies/The Hunger Games Mockingjay Part 2 (2015)/The Hunger Games Mockingjay Part 2 (2015) {tmdb-131634} - [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][h265].mkv,The Hunger Games Mockingjay Part 2 (2015)/The Hunger Games Mockingjay Part 2 (2015) {tmdb-131634} - [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][h265].mkv,76169855199,70.94,2160p,,,H.265,TrueHD,DV HDR10,Remux,,,
V for Vendetta (2006),V for Vendetta (2006) {tmdb-752} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-FraMeSToR.mkv,/mnt/synology/rs-4kmedia/4kmovies/V for Vendetta (2006)/V for Vendetta (2006) {tmdb-752} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-FraMeSToR.mkv,V for Vendetta (2006)/V for Vendetta (2006) {tmdb-752} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-FraMeSToR.mkv,70846905011,65.98,2160p,,,H.265,TrueHD,HDR10,Remux,,,
