Direction,Title,Filename,Size_GB,Quality_Score,Reason
Ali → Chris,300 framestor mkv,300 (2006) {imdb-tt0416449} [Hybrid][Remux-2160p][DV HDR10][TrueHD Atmos 7.1][HEVC]-FraMeSToR.mkv,52.82,0,Only Ali has this file
Ali → Chris,the mummy returns ctrlhd mkv,The Mummy Returns (2001) {imdb-tt0209163} [Bluray-2160p][HDR10][DTS-X 7.1][x265]-CtrlHD.mkv,45.57,0,Only Ali has this file
Ali → Chris,thor ragnarok legi0n mkv,Thor Ragnarok (2017) {imdb-tt3501632} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-LEGi0N.mkv,27.55,0,Only Ali has this file
Ali → Chris,tron ares byndr mkv,TRON Ares (2025) {imdb-tt6604188} - [MA][WEBDL-2160p][EAC3 Atmos 5.1][DV HDR10][h265]-BYNDR.mkv,21.02,0,Only Ali has this file
Ali → Chris,the wizard of oz framestor mkv,The Wizard of Oz (1939) {imdb-tt0032138} [Remux-2160p][DV HDR10Plus][DTS-HD MA 5.1][HEVC]-FraMeSToR.mkv,48.49,0,Only Ali has this file
Ali → Chris,heat framestor mkv,Heat (1995) {imdb-tt0113277} [Remux-2160p][HDR10][DTS-HD MA 5.1][HEVC]-FraMeSToR.mkv,54.69,0,Only Ali has this file
Ali → Chris,john wick chapter 2 sphd mkv,John Wick Chapter 2 (2017) {imdb-tt4425200} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-SPHD.mkv,35.08,0,Only Ali has this file
Ali → Chris,thor the dark world hqmux mkv,Thor The Dark World (2013) {imdb-tt1981115} [Bluray-2160p][HDR10][TrueHD Atmos 7.1][x265]-HQMUX.mkv,22.83,0,Only Ali has this file
Ali → Chris,wonder woman w4nk3r mkv,Wonder Woman 1984 (2020) {imdb-tt7126948} {edition-Imax} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-W4NK3R.mkv,44.00,0,Only Ali has this file
Ali → Chris,captain marvel w4nk3r mkv,Captain Marvel (2019) {imdb-tt4154664} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-W4NK3R.mkv,25.46,0,Only Ali has this file
Ali → Chris,indiana jones and the dial of destiny framestor mkv,Indiana Jones and the Dial of Destiny (2023) {imdb-tt1462764} [Hybrid][Remux-2160p][DV HDR10][TrueHD Atmos 7.1][HEVC]-FraMeSToR.mkv,71.85,0,Only Ali has this file
Ali → Chris,the lion king bhdstudio mp4,The Lion King (2019) {imdb-tt6105098} [Bluray-2160p][DV HDR10][EAC3 7.1][x265]-BHDStudio.mp4,13.86,0,Only Ali has this file
Ali → Chris,the matrix revolutions p 7 1 w4nk3r mkv,The.Matrix.Revolutions.2003.2160p.UHD.BluRay.TrueHD.7.1.DV.x265-W4NK3R.mkv,38.35,0,Only Ali has this file
Ali → Chris,apocalypse now w4nk3r mkv,Apocalypse Now (1979) {imdb-tt0078788} {edition-Theatrical Cut} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-W4NK3R.mkv,37.35,0,Only Ali has this file
Ali → Chris,indiana jones and the temple of doom w4nk3r mkv,Indiana Jones and the Temple of Doom (1984) {imdb-tt0087469} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-W4NK3R.mkv,39.66,0,Only Ali has this file
Ali → Chris,the greatest showman sphd mkv,The Greatest Showman (2017) {imdb-tt1485796} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-SPHD.mkv,31.93,0,Only Ali has this file
Ali → Chris,war for the planet of the apes bitor mkv,War for the Planet of the Apes (2017) {imdb-tt3450958} [Hybrid][Bluray-2160p][DV HDR10Plus][EAC3 Atmos 8.0][x265]-BiTOR.mkv,19.68,0,Only Ali has this file
Ali → Chris,terminator 2 judgment day framestor mkv,Terminator 2 Judgment Day (1991) {imdb-tt0103064} {edition-Theatrical Cut} [Remux-2160p][PQ][DTS-HD MA 5.1][HEVC]-FraMeSToR.mkv,49.01,0,Only Ali has this file
Ali → Chris,furiosa a mad max saga flux mkv,Furiosa A Mad Max Saga (2024) {imdb-tt12037194} [WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-FLUX.mkv,15.13,0,Only Ali has this file
Ali → Chris,uncharted w4nk3r mkv,Uncharted (2022) {imdb-tt1464335} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-W4NK3R.mkv,29.88,0,Only Ali has this file
Ali → Chris,the suicide squad w4nk3r mkv,The Suicide Squad (2021) {imdb-tt6334354} [Bluray-2160p][DV HDR10Plus][TrueHD Atmos 7.1][x265]-W4NK3R.mkv,32.60,0,Only Ali has this file
Ali → Chris,superman sphd mkv,Superman (2025) {imdb-tt5950044} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-SPHD.mkv,43.47,0,Only Ali has this file
Ali → Chris,willy wonka and the chocolate factory mainframe mkv,Willy Wonka and the Chocolate Factory (1971) {imdb-tt0067992} [Bluray-2160p][DV HDR10][DTS-HD MA 5.1][x265]-MainFrame.mkv,34.00,0,Only Ali has this file
Ali → Chris,ad astra keyblade mkv,Ad Astra (2019) {imdb-tt2935510} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-KeYBLaDE.mkv,25.93,0,Only Ali has this file
Ali → Chris,earth one amazing day framestor mkv,Earth One Amazing Day (2017) {imdb-tt6238896} [Remux-2160p][DV HDR10][TrueHD Atmos 7.1][HEVC]-FraMeSToR.mkv,48.74,0,Only Ali has this file
Ali → Chris,the godfather part iii sphd mkv,The Godfather Part III (1990) {imdb-tt0099674} - {edition-Directors Cut} [Bluray-2160p][TrueHD 5.1][DV HDR10][x265]-SPHD.mkv,45.86,0,Only Ali has this file
Ali → Chris,pitch black framestor mkv,Pitch Black (2000) {imdb-tt0134847} {edition-Director's Cut} [Remux-2160p][DV HDR10][TrueHD Atmos 7.1][HEVC]-FraMeSToR.mkv,48.27,0,Only Ali has this file
Ali → Chris,zombieland double tap mainframe mkv,Zombieland Double Tap (2019) {imdb-tt1560220} [Bluray-2160p][DV HDR10][DTS-X 7.1][x265]-MainFrame.mkv,17.66,0,Only Ali has this file
Ali → Chris,wicked mainframe mkv,Wicked (2024) {imdb-tt1262426} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-MainFrame.mkv,45.65,0,Only Ali has this file
Ali → Chris,venom w4nk3r mkv,Venom (2018) {imdb-tt1270797} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-W4NK3R.mkv,19.08,0,Only Ali has this file
Ali → Chris,raiders of the lost ark w4nk3r mkv,Raiders of the Lost Ark (1981) {imdb-tt0082971} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-W4NK3R.mkv,36.91,0,Only Ali has this file
Ali → Chris,jaws hqmux mkv,Jaws (1975) {imdb-tt0073195} [Bluray-2160p][HDR10][TrueHD Atmos 7.1][x265]-HQMUX.mkv,37.78,0,Only Ali has this file
Ali → Chris,lawrence of arabia p 7 1 framestor mkv,Lawrence.of.Arabia.1962.UHD.BluRay.2160p.TrueHD.Atmos.7.1.HEVC.REMUX-FraMeSToR.mkv,94.55,0,Only Ali has this file
Ali → Chris,avengers infinity war framestor mkv,Avengers Infinity War (2018) {imdb-tt4154756} [Hybrid][Remux-2160p][DV HDR10][TrueHD Atmos 7.1][HEVC]-FraMeSToR.mkv,54.94,0,Only Ali has this file
Ali → Chris,bohemian rhapsody w4nk3r mkv,Bohemian Rhapsody (2018) {imdb-tt1727824} [Bluray-2160p][HDR10Plus][TrueHD Atmos 7.1][x265]-W4NK3R.mkv,26.35,0,Only Ali has this file
Ali → Chris,mission impossible the final reckoning sphd mkv,Mission Impossible The Final Reckoning (2025) {imdb-tt9603208} - {edition-IMAX} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-SPHD.mkv,47.70,0,Only Ali has this file
Ali → Chris,close encounters of the third kind bhdstudio mp4,Close Encounters of the Third Kind (1977) {imdb-tt0075860} {edition-Directors Cut} [Bluray-2160p][DV HDR10][AC3 5.1][x265]-BHDStudio.mp4,15.98,0,Only Ali has this file
Ali → Chris,the dark knight rises framestor mkv,The Dark Knight Rises (2012) {imdb-tt1345836} [Hybrid][Remux-2160p][DV HDR10][DTS-HD MA 5.1][HEVC]-FraMeSToR.mkv,69.98,0,Only Ali has this file
Ali → Chris,star trek into darkness flights mkv,Star Trek Into Darkness (2013) {imdb-tt1408101} {edition-Imax} [Hybrid][Remux-2160p][DV HDR10][TrueHD Atmos 7.1][HEVC]-Flights.mkv,49.77,0,Only Ali has this file
Ali → Chris,the godfather part ii sphd mkv,The Godfather Part II (1974) {imdb-tt0071562} [Bluray-2160p][DV HDR10][TrueHD 5.1][x265]-SPHD.mkv,62.34,0,Only Ali has this file
Ali → Chris,the phantom of the opera framestor mkv,The Phantom of the Opera (2004) {imdb-tt0293508} [Remux-2160p][HDR10][DTS-HD MA 5.1][HEVC]-FraMeSToR.mkv,38.66,0,Only Ali has this file
Ali → Chris,the spy who loved me internal p web h265 deflate mkv,The.Spy.Who.Loved.Me.1977.INTERNAL.2160p.WEB.H265-DEFLATE.mkv,17.41,0,Only Ali has this file
Ali → Chris,alien framestor mkv,Alien (1979) {imdb-tt0078748} {edition-Theatrical Cut} [Remux-2160p][HDR10Plus][DTS-HD MA 5.1][HEVC]-FraMeSToR.mkv,44.29,0,Only Ali has this file
Ali → Chris,star trek first contact sphd mkv,Star Trek First Contact (1996) {imdb-tt0117731} [Bluray-2160p][DV HDR10][TrueHD 7.1][x265]-SPHD.mkv,32.77,0,Only Ali has this file
Ali → Chris,gladiator ii framestor mkv,Gladiator II (2024) {imdb-tt9218128} [Remux-2160p][DV HDR10][TrueHD Atmos 7.1][HEVC]-FraMeSToR.mkv,73.06,0,Only Ali has this file
Ali → Chris,dune w4nk3r mkv,Dune (2021) {imdb-tt1160419} [Bluray-2160p Proper][DV HDR10Plus][TrueHD Atmos 7.1][x265]-W4NK3R.mkv,43.40,0,Only Ali has this file
Ali → Chris,tron legacy sphd mkv,TRON Legacy (2010) {imdb-tt1104001} - {edition-IMAX} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,36.31,0,Only Ali has this file
Ali → Chris,the hunt for red october w4nk3r mkv,The Hunt for Red October (1990) {imdb-tt0099810} [Bluray-2160p][DV HDR10][TrueHD 5.1][x265]-W4NK3R.mkv,34.40,0,Only Ali has this file
Ali → Chris,star trek nemesis sphd mkv,Star Trek Nemesis (2002) {imdb-tt0253754} [Bluray-2160p][DV HDR10][TrueHD 7.1][x265]-SPHD.mkv,29.03,0,Only Ali has this file
Ali → Chris,the northman sphd mkv,The Northman (2022) {imdb-tt11138512} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-SPHD.mkv,40.23,0,Only Ali has this file
Ali → Chris,kingdom of heaven sphd mkv,Kingdom of Heaven (2005) {imdb-tt0320661} {edition-Director's Cut} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-SPHD.mkv,52.19,0,Only Ali has this file
Ali → Chris,mission impossible ii p 5 1 sphd mkv,Mission.Impossible.II.2000.2160p.UHD.BluRay.HEVC.DV.TrueHD.5.1.x265-SPHD.mkv,29.31,0,Only Ali has this file
Ali → Chris,the shawshank redemption hallowed mkv,The Shawshank Redemption (1994) {imdb-tt0111161} [Bluray-2160p][DV HDR10][EAC3 5.1][x265]-hallowed.mkv,16.70,0,Only Ali has this file
Ali → Chris,mad max fury road framestor mkv,Mad Max Fury Road (2015) {imdb-tt1392190} [Hybrid][Remux-2160p][DV HDR10][TrueHD Atmos 7.1][HEVC]-FraMeSToR.mkv,42.66,0,Only Ali has this file
Ali → Chris,the lord of the rings the two towers extended p 7 1 framestor mkv,The.Lord.of.the.Rings.The.Two.Towers.2002.Extended.UHD.BluRay.2160p.TrueHD.Atmos.7.1.DV.HEVC.REMUX-FraMeSToR.mkv,112.30,1,Only Ali has this file
Ali → Chris,brotherhood of the wolf sphd mkv,Brotherhood of the Wolf (2001) {imdb-tt0237534} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-SPHD.mkv,48.64,0,Only Ali has this file
Ali → Chris,the martian ctrlhd mkv,The Martian (2015) {imdb-tt3659388} {edition-Extended Cut} [Bluray-2160p][HDR10][TrueHD Atmos 7.1][x265]-CtrlHD.mkv,33.54,0,Only Ali has this file
Ali → Chris,fast and furious 6 ctrlhd mkv,Fast and Furious 6 (2013) {imdb-tt1905041} {edition-Extended} [Bluray-2160p Proper][HDR10][DTS-HD MA 5.1][x265]-CtrlHD.mkv,28.75,0,Only Ali has this file
Ali → Chris,godzilla x kong the new empire mainframe mkv,Godzilla x Kong The New Empire (2024) {imdb-tt14539740} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-MainFrame.mkv,34.77,0,Only Ali has this file
Ali → Chris,star trek vi the undiscovered country hallowed mkv,Star Trek VI The Undiscovered Country (1991) {imdb-tt0102975} {edition-Theatrical Cut} [Bluray-2160p][DV HDR10][EAC3 7.1][x265]-hallowed.mkv,14.53,0,Only Ali has this file
Ali → Chris,the lion king mainframe mkv,The Lion King (1994) {imdb-tt0110357} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-MainFrame.mkv,19.02,0,Only Ali has this file
Ali → Chris,top gun hallowed mkv,Top Gun (1986) {imdb-tt0092099} [Bluray-2160p][DV HDR10][EAC3 7.1][x265]-hallowed.mkv,14.44,0,Only Ali has this file
Ali → Chris,thor keyblade mkv,Thor (2011) {imdb-tt0800369} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-KeYBLaDE.mkv,22.33,0,Only Ali has this file
Ali → Chris,the lord of the rings the return of the king framestor mkv,The Lord of the Rings The Return of the King (2003) {imdb-tt0167260} {edition-Extended} [Remux-2160p][DV HDR10][TrueHD Atmos 7.1][HEVC]-FraMeSToR.mkv,131.43,1,Only Ali has this file
Ali → Chris,braveheart mainframe mkv,Braveheart (1995) {imdb-tt0112573} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-MainFrame.mkv,64.03,0,Only Ali has this file
Ali → Chris,edge of tomorrow sphd mkv,Edge of Tomorrow (2014) {imdb-tt1631867} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-SPHD.mkv,36.83,0,Only Ali has this file
Ali → Chris,deadpool sev mkv,Deadpool (2016) {imdb-tt1431045} [Hybrid][Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-SEV.mkv,22.42,0,Only Ali has this file
Ali → Chris,godzilla hqmux mkv,Godzilla (2014) {imdb-tt0831387} [Bluray-2160p][HDR10][TrueHD Atmos 7.1][x265]-HQMUX.mkv,44.77,0,Only Ali has this file
Ali → Chris,iron man 2 mainframe mkv,Iron Man 2 (2010) {imdb-tt1228705} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-MainFrame.mkv,24.31,0,Only Ali has this file
Ali → Chris,guardians of the galaxy vol 3 sphd mkv,Guardians of the Galaxy Vol. 3 (2023) {imdb-tt6791350} - {edition-IMAX} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,34.70,0,Only Ali has this file
Ali → Chris,pulp fiction w4nk3r mkv,Pulp Fiction (1994) {imdb-tt0110912} [Bluray-2160p][DV HDR10][DTS-HD MA 5.1][x265]-W4NK3R.mkv,32.31,0,Only Ali has this file
Ali → Chris,thunderbolts d3us mkv,Thunderbolts- (2025) {imdb-tt20969586} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-D3US.mkv,26.55,0,Only Ali has this file
Ali → Chris,solo a star wars story hidt mkv,Solo A Star Wars Story (2018) {imdb-tt3778644} - [Hybrid][Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-HiDt.mkv,31.45,0,Only Ali has this file
Chris → Ali,rocketman p blu ray sumvision mkv,Rocketman 2019 2160p UHD Blu-ray HEVC Atmos x265 - SumVision.mkv,18.72,0,Only Chris has this file
Chris → Ali,300 p 7 1 framestor mkv,300.2006.UHD.BluRay.2160p.TrueHD.Atmos.7.1.HEVC.REMUX-FraMeSToR.mkv,52.79,0,Only Chris has this file
Chris → Ali,avengers infinity war p epsilon mkv,Avengers.Infinity.War.2018.2160p.UHD.BluRay.REMUX.HDR.HEVC.Atmos-EPSiLON.mkv,53.74,0,Only Chris has this file
Chris → Ali,logan p terminal mkv,Logan.2017.2160p.UHD.BluRay.x265-TERMiNAL.mkv,14.84,0,Only Chris has this file
Chris → Ali,total recall p mkv,Total Recall (1990) Remux-2160p.mkv,71.07,0,Only Chris has this file
Chris → Ali,pitch black directors cut repack p ma 5 1 ctrlhd mkv,Pitch.Black.2000.Directors.Cut.REPACK.2160p.UHD.BluRay.DTS-HD.MA.5.1.HDR.x265-CtrlHD.mkv,45.93,0,Only Chris has this file
Chris → Ali,black adam webdl p proper mkv,Black Adam (2022) WEBDL-2160p Proper.mkv,22.23,0,Only Chris has this file
Chris → Ali,earth one amazing day p epsilon mkv,Earth.One.Amazing.Day.2017.2160p.UHD.BluRay.REMUX.HDR.HEVC.Atmos-EPSiLON.mkv,43.49,0,Only Chris has this file
Chris → Ali,star trek vi the undiscovered country p mkv,Star Trek VI The Undiscovered Country (1991) Bluray-2160p.mkv,21.13,0,Only Chris has this file
Chris → Ali,the batman w4nk3r mkv,The Batman (2022) {imdb-tt1877830} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-W4NK3R.mkv,43.14,0,Only Chris has this file
Chris → Ali,the hunger games catching fire p mkv,The Hunger Games Catching Fire (2013) Remux-2160p.mkv,72.67,0,Only Chris has this file
Chris → Ali,mortal kombat legi0n mkv,Mortal Kombat (2021) {imdb-tt0293429} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-LEGi0N.mkv,27.14,0,Only Chris has this file
Chris → Ali,independence day p proper mkv,Independence Day (1996) Remux-2160p Proper.mkv,43.31,0,Only Chris has this file
Chris → Ali,the hunger games mockingjay part 2 p mkv,The Hunger Games Mockingjay - Part 2 (2015) Remux-2160p.mkv,70.94,0,Only Chris has this file
Chris → Ali,deadpool p mkv,Deadpool (2016) Remux-2160p.mkv,38.68,0,Only Chris has this file
Chris → Ali,blade runner the final cut p epsilon mkv,Blade.Runner.1982.The.Final.Cut.2160p.UHD.BluRay.REMUX.HDR.HEVC.Atmos-EPSiLON.mkv,45.86,0,Only Chris has this file
Chris → Ali,bram stoker's dracula p blu ray bludragon mkv,Bram Stoker's Dracula 1992 2160p UHD Blu-Ray Remux HEVC Atmos - BluDragon.mkv,50.14,0,Only Chris has this file
Chris → Ali,the matrix revolutions 10bit p 5 1 h265 d3g mkv,The.Matrix-Revolutions.2003.UHD.BluRay.HDR.10Bit.2160p.DD.5.1.H265-d3g.mkv,28.61,0,Only Chris has this file
Chris → Ali,v for vendetta p 7 1 framestor mkv,V.for.Vendetta.2005.UHD.BluRay.2160p.TrueHD.Atmos.7.1.HEVC.REMUX-FraMeSToR.mkv,65.98,0,Only Chris has this file
Chris → Ali,alien dc p iamable mkv,Alien.1979.DC.2160p.UHD.BluRay.X265-IAMABLE.mkv,23.23,0,Only Chris has this file
Chris → Ali,raiders of the lost ark p hdr10 7 1 4k4u mkv,Raiders.Of.The.Lost.Ark.1981.2160p.UHD.Bluray.x265.HDR10.Atmos.TrueHD.7.1-4K4U.mkv,16.52,0,Only Chris has this file
Chris → Ali,a beautiful planet p x epsilon mkv,A.Beautiful.Planet.2016.2160p.UHD.BluRay.REMUX.HDR.HEVC.DTS-X-EPSiLON.mkv,17.33,0,Only Chris has this file
Chris → Ali,star trek ii the wrath of khan director's cut p 5 1 bhdstudio mp4,Star.Trek.II.The.Wrath.of.Khan.1982.Director's.Cut.UHD.BluRay.2160p.DD.5.1.HDR.x265-BHDStudio.mp4,13.46,0,Only Chris has this file
Chris → Ali,captain marvel p mkv,Captain Marvel (2019) Remux-2160p.mkv,46.25,0,Only Chris has this file
Chris → Ali,the hunger games p mkv,The Hunger Games (2012) Remux-2160p.mkv,70.37,0,Only Chris has this file
Chris → Ali,the lord of the rings the fellowship of the ring p mkv,The Lord of the Rings The Fellowship of the Ring (2001) Remux-2160p.mkv,111.68,1,Only Chris has this file
Chris → Ali,the lost world jurassic park p 5 1 bhdstudio mp4,The.Lost.World.Jurassic.Park.1997.UHD.BluRay.2160p.DD.5.1.HDR.x265-BHDStudio.mp4,14.87,0,Only Chris has this file
Chris → Ali,star trek iv the voyage home p 5 1 bhdstudio mp4,Star.Trek.IV.The.Voyage.Home.1986.UHD.BluRay.2160p.DD.5.1.HDR.x265-BHDStudio.mp4,13.70,0,Only Chris has this file
Chris → Ali,spider man no way home webdl p mkv,Spider-Man No Way Home (2021) WEBDL-2160p.mkv,21.48,0,Only Chris has this file
Chris → Ali,doctor strange in the multiverse of madness webdl p mkv,Doctor Strange in the Multiverse of Madness (2022) WEBDL-2160p.mkv,22.00,0,Only Chris has this file
Chris → Ali,bohemian rhapsody p mkv,Bohemian Rhapsody (2018) Remux-2160p.mkv,40.44,0,Only Chris has this file
Chris → Ali,guardians of the galaxy vol 2 p terminal mkv,Guardians.of.the.Galaxy.Vol.2.2017.2160p.UHD.BluRay.x265-TERMiNAL.mkv,17.75,0,Only Chris has this file
Chris → Ali,e t the extra terrestrial p depth mkv,E.T.the.Extra-Terrestrial.1982.2160p.UHD.BluRay.x265-DEPTH.mkv,29.58,0,Only Chris has this file
Chris → Ali,mad max fury road p blu ray 7 1 bludragon mkv,Mad Max Fury Road 2015 2160p UHD Blu-ray Remux HEVC Atmos 7.1 - BluDragon.mkv,42.30,0,Only Chris has this file
Chris → Ali,a space odyssey repack p ma 5 1 epsilon mkv,2001.A.Space.Odyssey.1968.REPACK.2160p.UHD.BluRay.REMUX.HDR.HEVC.DTS-HD.MA.5.1-EPSiLON.mkv,69.80,0,Only Chris has this file
Chris → Ali,ad astra p mkv,Ad Astra (2019) Remux-2160p.mkv,46.16,0,Only Chris has this file
Chris → Ali,star trek iii the search for spock p 5 1 bhdstudio mp4,Star.Trek.III.The.Search.for.Spock.1984.UHD.BluRay.2160p.DD.5.1.HDR.x265-BHDStudio.mp4,12.16,0,Only Chris has this file
Chris → Ali,jaws p 7 1 framestor mkv,Jaws.1975.UHD.BluRay.2160p.TrueHD.Atmos.7.1.HEVC.REMUX-FraMeSToR.mkv,65.99,0,Only Chris has this file
Chris → Ali,avengers endgame p epsilon mkv,Avengers.Endgame.2019.2160p.UHD.BluRay.REMUX.HDR.HEVC.Atmos-EPSiLON.mkv,52.97,0,Only Chris has this file
Chris → Ali,the predator p blu ray 7 1 bludragon mkv,The Predator 2018 2160p UHD Blu-ray Remux HEVC Atmos 7.1 - BluDragon.mkv,47.47,0,Only Chris has this file
Chris → Ali,apocalypse now redux p justwatch mkv,Apocalypse.Now.1979.Redux.2160p.UHD.BluRay.x265-JustWatch.mkv,36.05,0,Only Chris has this file
Chris → Ali,black widow p truehd7 1 hdchina mkv,Black.Widow.2021.2160p.UHD.BluRay.HDR.x265.Atmos.TrueHD7.1-HDChina.mkv,25.35,0,Only Chris has this file
Chris → Ali,inception p terminal mkv,Inception.2010.2160p.UHD.BluRay.x265-TERMiNAL.mkv,23.97,0,Only Chris has this file
Chris → Ali,top gun p hdr10 sl atmos7 1 h265 shd mkv,Top Gun 1986 2160p UHD DV HDR10 BluRay SL TrueHD Atmos7 1 H265-SHD.mkv,23.00,0,Only Chris has this file
Chris → Ali,the avengers repack p epsilon mkv,The.Avengers.2012.REPACK.2160p.UHD.BluRay.REMUX.HDR.HEVC.Atmos-EPSiLON.mkv,48.74,0,Only Chris has this file
Chris → Ali,the revenant p ma 7 1 framestor asrequested mkv,The.Revenant.2015.UHD.BluRay.2160p.DTS-HD.MA.7.1.HEVC.REMUX-FraMeSToR-AsRequested.mkv,45.48,0,Only Chris has this file
Chris → Ali,hacksaw ridge p terminal mkv,Hacksaw.Ridge.2016.2160p.UHD.BluRay.x265-TERMiNAL.mkv,17.12,0,Only Chris has this file
Chris → Ali,interstellar p terminal mkv,Interstellar.2014.2160p.UHD.BluRay.x265-TERMiNAL.mkv,33.34,0,Only Chris has this file
Chris → Ali,war for the planet of the apes p absinth mkv,War.for.the.Planet.of.the.Apes.2017.2160p.UHD.BluRay.HDR.Atmos.x265-Absinth.mkv,22.83,0,Only Chris has this file
Chris → Ali,doctor strange p mkv,Doctor Strange (2016) Remux-2160p.mkv,45.57,0,Only Chris has this file
Chris → Ali,furious 7 p mkv,Furious 7 (2015) Remux-2160p.mkv,45.89,0,Only Chris has this file
Chris → Ali,the empire strikes back p mkv,The Empire Strikes Back (1980) Bluray-2160p.mkv,31.23,0,Only Chris has this file
Chris → Ali,jurassic world dominion webdl p mkv,Jurassic World Dominion (2022) WEBDL-2160p.mkv,25.91,0,Only Chris has this file
Chris → Ali,captain america the winter soldier hdr10 p ac 3 7 1 d3g mkv,Captain.America.The.Winter.Soldier.2014.UHD.BluRay.HDR10.2160p.AC-3.TrueHD.7.1.Atmos.HEVC-d3g.mkv,22.65,0,Only Chris has this file
Chris → Ali,star trek v the final frontier p mkv,Star Trek V The Final Frontier (1989) Bluray-2160p.mkv,23.92,0,Only Chris has this file
Chris → Ali,dune p mkv,Dune (2021) Remux-2160p.mkv,69.20,0,Only Chris has this file
Chris → Ali,the matrix resurrections webdl p mkv,The Matrix Resurrections (2021) WEBDL-2160p.mkv,19.24,0,Only Chris has this file
Chris → Ali,twisters flux mkv,Twisters (2024) {imdb-tt12584954} [WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-FLUX.mkv,21.80,0,Only Chris has this file
Chris → Ali,indiana jones and the kingdom of the crystal skull p 7 1 2audio 10bit hds mkv,Indiana.Jones.and.the.Kingdom.of.the.Crystal.Skull.2008.2160p.HDR.UHD.BluRay.TrueHD.7.1.Atmos.2Audio.x265-10bit-HDS.mkv,19.51,0,Only Chris has this file
Chris → Ali,resident evil welcome to raccoon city webdl p mkv,Resident Evil Welcome to Raccoon City (2021) WEBDL-2160p.mkv,11.42,0,Only Chris has this file
Chris → Ali,the lord of the rings the return of the king p mkv,The Lord of the Rings The Return of the King (2003) Remux-2160p.mkv,124.27,1,Only Chris has this file
Chris → Ali,heat directors definitive edition p ma 5 1 blutonium mkv,Heat.1995.Directors.Definitive.Edition.2160p.HDR.WEB-DL.DTS-HD.MA.5.1.HEVC-BLUTONiUM.mkv,35.22,0,Only Chris has this file
Chris → Ali,the dark knight p blu ray ma 5 1 bludragon mkv,The Dark Knight 2008 2160p UHD Blu-ray Remux HEVC DTS-HD MA 5.1 - BluDragon.mkv,54.55,0,Only Chris has this file
Chris → Ali,prey webdl p mkv,Prey (2022) WEBDL-2160p.mkv,14.25,0,Only Chris has this file
Chris → Ali,red sparrow p whiterhino mkv,Red.Sparrow.2018.2160p.UHD.BluRay.x265-WhiteRhino.mkv,14.12,0,Only Chris has this file
Chris → Ali,john wick chapter 2 p hdr10 7 1 4k4u mkv,John.Wick.Chapter.2.2017.2160p.UHD.Bluray.Remux.HDR10.HEVC.Atmos.TrueHD.7.1-4K4U.mkv,70.65,0,Only Chris has this file
Chris → Ali,return of the jedi p mkv,Return of the Jedi (1983) Remux-2160p.mkv,44.81,0,Only Chris has this file
Chris → Ali,shazam! fury of the gods p mkv,Shazam! Fury of the Gods (2023) Remux-2160p.mkv,57.08,0,Only Chris has this file
Chris → Ali,star trek p iamable mkv,Star.Trek.2009.2160p.UHD.BluRay.X265-IAMABLE.mkv,37.94,0,Only Chris has this file
